custom_id,parse_success,parse_errors,validation_errors,text,parsed_target,record_id,unit_id,treatment_name,variant,model,experiment_code,role,visibility,schema_type,action_context,deliberation_dimension,data_source,check,act,decision_time_bucket,return_pct,send_if_act_without_check,send_if_act_after_check,send_if_no_act_without_check,send_if_no_act_after_check,send_if_act_fast,send_if_no_act_fast,send_if_act_slow,send_if_no_act_slow,send_if_act,send_if_no_act,process_label,process_binary,act_binary,pattern_label,action_premium,action_premium_without_check,action_premium_after_check,action_premium_fast,action_premium_slow,process_premium_if_act,process_premium_if_no_act
two_stage_trust_punishment_y2hgu__e5_a_531,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 60
}","{'check': 'YES', 'act': 'YES', 'return_pct': 60}",E5__A__531,E5__A__531,E5_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E5,A,observable,role_a_check,punish,impact,generated,YES,YES,,60.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e5_a_560,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E5__A__560,E5__A__560,E5_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E5,A,observable,role_a_check,punish,impact,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e5_a_693,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E5__A__693,E5__A__693,E5_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E5,A,observable,role_a_check,punish,impact,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e5_a_738,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 60
}","{'check': 'YES', 'act': 'YES', 'return_pct': 60}",E5__A__738,E5__A__738,E5_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E5,A,observable,role_a_check,punish,impact,generated,YES,YES,,60.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e5_a_739,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 60
}","{'check': 'YES', 'act': 'YES', 'return_pct': 60}",E5__A__739,E5__A__739,E5_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E5,A,observable,role_a_check,punish,impact,generated,YES,YES,,60.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e5_a_746,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E5__A__746,E5__A__746,E5_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E5,A,observable,role_a_check,punish,impact,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e5_a_888,True,[],[],"{""check"":""YES"",""act"":""YES"",""return_pct"":60}","{'check': 'YES', 'act': 'YES', 'return_pct': 60}",E5__A__888,E5__A__888,E5_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E5,A,observable,role_a_check,punish,impact,generated,YES,YES,,60.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e5_a_931,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 60
}","{'check': 'YES', 'act': 'YES', 'return_pct': 60}",E5__A__931,E5__A__931,E5_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E5,A,observable,role_a_check,punish,impact,generated,YES,YES,,60.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e5_a_964,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 60
}","{'check': 'YES', 'act': 'YES', 'return_pct': 60}",E5__A__964,E5__A__964,E5_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E5,A,observable,role_a_check,punish,impact,generated,YES,YES,,60.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e5_a_966,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 60
}","{'check': 'YES', 'act': 'YES', 'return_pct': 60}",E5__A__966,E5__A__966,E5_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E5,A,observable,role_a_check,punish,impact,generated,YES,YES,,60.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e5_a_99,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E5__A__99,E5__A__99,E5_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E5,A,observable,role_a_check,punish,impact,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_1045,True,[],[],"{
  ""send_if_act"": 3,
  ""send_if_no_act"": 4
}","{'send_if_act': 3, 'send_if_no_act': 4}",E5__B__1045,E5__B__1045,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,3.0,4.0,,,,,-1.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_1167,True,[],[],"{
  ""send_if_act"": 4,
  ""send_if_no_act"": 3
}","{'send_if_act': 4, 'send_if_no_act': 3}",E5__B__1167,E5__B__1167,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,4.0,3.0,,,,,1.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_1207,True,[],[],"{""send_if_act"": 7, ""send_if_no_act"": 4}","{'send_if_act': 7, 'send_if_no_act': 4}",E5__B__1207,E5__B__1207,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_1256,True,[],[],"{
  ""send_if_act"": 4,
  ""send_if_no_act"": 6
}","{'send_if_act': 4, 'send_if_no_act': 6}",E5__B__1256,E5__B__1256,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,4.0,6.0,,,,,-2.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_1271,True,[],[],"{
  ""send_if_act"": 3,
  ""send_if_no_act"": 5
}","{'send_if_act': 3, 'send_if_no_act': 5}",E5__B__1271,E5__B__1271,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,3.0,5.0,,,,,-2.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_1288,True,[],[],"{
  ""send_if_act"": 4,
  ""send_if_no_act"": 5
}","{'send_if_act': 4, 'send_if_no_act': 5}",E5__B__1288,E5__B__1288,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,4.0,5.0,,,,,-1.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_133,True,[],[],"{
  ""send_if_act"": 6,
  ""send_if_no_act"": 4
}","{'send_if_act': 6, 'send_if_no_act': 4}",E5__B__133,E5__B__133,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,6.0,4.0,,,,,2.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_1445,True,[],[],"{""send_if_act"": 5, ""send_if_no_act"": 5}","{'send_if_act': 5, 'send_if_no_act': 5}",E5__B__1445,E5__B__1445,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,5.0,5.0,,,,,0.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_1553,True,[],[],"{
  ""send_if_act"": 3,
  ""send_if_no_act"": 2
}","{'send_if_act': 3, 'send_if_no_act': 2}",E5__B__1553,E5__B__1553,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,3.0,2.0,,,,,1.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_1588,True,[],[],"{
  ""send_if_act"": 5,
  ""send_if_no_act"": 5
}","{'send_if_act': 5, 'send_if_no_act': 5}",E5__B__1588,E5__B__1588,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,5.0,5.0,,,,,0.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_1617,True,[],[],"{
  ""send_if_act"": 6,
  ""send_if_no_act"": 4
}","{'send_if_act': 6, 'send_if_no_act': 4}",E5__B__1617,E5__B__1617,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,6.0,4.0,,,,,2.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_167,True,[],[],"{
  ""send_if_act"": 5,
  ""send_if_no_act"": 5
}","{'send_if_act': 5, 'send_if_no_act': 5}",E5__B__167,E5__B__167,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,5.0,5.0,,,,,0.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_1705,True,[],[],"{
  ""send_if_act"": 5,
  ""send_if_no_act"": 4
}","{'send_if_act': 5, 'send_if_no_act': 4}",E5__B__1705,E5__B__1705,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,5.0,4.0,,,,,1.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_1710,True,[],[],"{
  ""send_if_act"": 6,
  ""send_if_no_act"": 5
}","{'send_if_act': 6, 'send_if_no_act': 5}",E5__B__1710,E5__B__1710,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,6.0,5.0,,,,,1.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_1853,True,[],[],"{
  ""send_if_act"": 4,
  ""send_if_no_act"": 3
}","{'send_if_act': 4, 'send_if_no_act': 3}",E5__B__1853,E5__B__1853,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,4.0,3.0,,,,,1.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_1860,True,[],[],"{
  ""send_if_act"": 4,
  ""send_if_no_act"": 6
}","{'send_if_act': 4, 'send_if_no_act': 6}",E5__B__1860,E5__B__1860,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,4.0,6.0,,,,,-2.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_1865,True,[],[],"{
  ""send_if_act"": 4,
  ""send_if_no_act"": 6
}","{'send_if_act': 4, 'send_if_no_act': 6}",E5__B__1865,E5__B__1865,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,4.0,6.0,,,,,-2.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_2016,True,[],[],"{
  ""send_if_act"": 4,
  ""send_if_no_act"": 6
}","{'send_if_act': 4, 'send_if_no_act': 6}",E5__B__2016,E5__B__2016,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,4.0,6.0,,,,,-2.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_2036,True,[],[],"{
  ""send_if_act"": 4,
  ""send_if_no_act"": 3
}","{'send_if_act': 4, 'send_if_no_act': 3}",E5__B__2036,E5__B__2036,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,4.0,3.0,,,,,1.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_2144,True,[],[],"{
  ""send_if_act"": 3,
  ""send_if_no_act"": 2
}","{'send_if_act': 3, 'send_if_no_act': 2}",E5__B__2144,E5__B__2144,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,3.0,2.0,,,,,1.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_2155,True,[],[],"{
  ""send_if_act"": 5,
  ""send_if_no_act"": 4
}","{'send_if_act': 5, 'send_if_no_act': 4}",E5__B__2155,E5__B__2155,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,5.0,4.0,,,,,1.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_2195,True,[],[],"{
  ""send_if_act"": 6,
  ""send_if_no_act"": 4
}","{'send_if_act': 6, 'send_if_no_act': 4}",E5__B__2195,E5__B__2195,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,6.0,4.0,,,,,2.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_2276,True,[],[],"{""send_if_act"": 6, ""send_if_no_act"": 4}","{'send_if_act': 6, 'send_if_no_act': 4}",E5__B__2276,E5__B__2276,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,6.0,4.0,,,,,2.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_2319,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 4
}","{'send_if_act': 7, 'send_if_no_act': 4}",E5__B__2319,E5__B__2319,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_2345,True,[],[],"{
  ""send_if_act"": 4,
  ""send_if_no_act"": 5
}","{'send_if_act': 4, 'send_if_no_act': 5}",E5__B__2345,E5__B__2345,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,4.0,5.0,,,,,-1.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_2348,True,[],[],"{
  ""send_if_act"": 4,
  ""send_if_no_act"": 6
}","{'send_if_act': 4, 'send_if_no_act': 6}",E5__B__2348,E5__B__2348,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,4.0,6.0,,,,,-2.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_2376,True,[],[],"{
  ""send_if_act"": 6,
  ""send_if_no_act"": 4
}","{'send_if_act': 6, 'send_if_no_act': 4}",E5__B__2376,E5__B__2376,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,6.0,4.0,,,,,2.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_2381,True,[],[],"{
  ""send_if_act"": 5,
  ""send_if_no_act"": 5
}","{'send_if_act': 5, 'send_if_no_act': 5}",E5__B__2381,E5__B__2381,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,5.0,5.0,,,,,0.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_2399,True,[],[],"{""send_if_act"": 7, ""send_if_no_act"": 3}","{'send_if_act': 7, 'send_if_no_act': 3}",E5__B__2399,E5__B__2399,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,7.0,3.0,,,,,4.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_2409,True,[],[],"{
  ""send_if_act"": 3,
  ""send_if_no_act"": 6
}","{'send_if_act': 3, 'send_if_no_act': 6}",E5__B__2409,E5__B__2409,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,3.0,6.0,,,,,-3.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_2435,True,[],[],"{
  ""send_if_act"": 6,
  ""send_if_no_act"": 4
}","{'send_if_act': 6, 'send_if_no_act': 4}",E5__B__2435,E5__B__2435,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,6.0,4.0,,,,,2.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_2474,True,[],[],"{
  ""send_if_act"": 6,
  ""send_if_no_act"": 4
}","{'send_if_act': 6, 'send_if_no_act': 4}",E5__B__2474,E5__B__2474,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,6.0,4.0,,,,,2.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_2536,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 3
}","{'send_if_act': 7, 'send_if_no_act': 3}",E5__B__2536,E5__B__2536,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,7.0,3.0,,,,,4.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_2563,True,[],[],"{
  ""send_if_act"": 3,
  ""send_if_no_act"": 6
}","{'send_if_act': 3, 'send_if_no_act': 6}",E5__B__2563,E5__B__2563,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,3.0,6.0,,,,,-3.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_3,True,[],[],"{
  ""send_if_act"": 3,
  ""send_if_no_act"": 5
}","{'send_if_act': 3, 'send_if_no_act': 5}",E5__B__3,E5__B__3,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,3.0,5.0,,,,,-2.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_313,True,[],[],"{
  ""send_if_act"": 5,
  ""send_if_no_act"": 5
}","{'send_if_act': 5, 'send_if_no_act': 5}",E5__B__313,E5__B__313,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,5.0,5.0,,,,,0.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_362,True,[],[],"{
  ""send_if_act"": 4,
  ""send_if_no_act"": 6
}","{'send_if_act': 4, 'send_if_no_act': 6}",E5__B__362,E5__B__362,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,4.0,6.0,,,,,-2.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_398,True,[],[],"{
  ""send_if_act"": 3,
  ""send_if_no_act"": 5
}","{'send_if_act': 3, 'send_if_no_act': 5}",E5__B__398,E5__B__398,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,3.0,5.0,,,,,-2.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_519,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 4
}","{'send_if_act': 7, 'send_if_no_act': 4}",E5__B__519,E5__B__519,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_53,True,[],[],"{
  ""send_if_act"": 4,
  ""send_if_no_act"": 6
}","{'send_if_act': 4, 'send_if_no_act': 6}",E5__B__53,E5__B__53,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,4.0,6.0,,,,,-2.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_564,True,[],[],"{
  ""send_if_act"": 6,
  ""send_if_no_act"": 3
}","{'send_if_act': 6, 'send_if_no_act': 3}",E5__B__564,E5__B__564,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,6.0,3.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_682,True,[],[],"{
  ""send_if_act"": 4,
  ""send_if_no_act"": 5
}","{'send_if_act': 4, 'send_if_no_act': 5}",E5__B__682,E5__B__682,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,4.0,5.0,,,,,-1.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_715,True,[],[],"{
  ""send_if_act"": 3,
  ""send_if_no_act"": 6
}","{'send_if_act': 3, 'send_if_no_act': 6}",E5__B__715,E5__B__715,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,3.0,6.0,,,,,-3.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_724,True,[],[],"{
  ""send_if_act"": 4,
  ""send_if_no_act"": 6
}","{'send_if_act': 4, 'send_if_no_act': 6}",E5__B__724,E5__B__724,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,4.0,6.0,,,,,-2.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_725,True,[],[],"{
  ""send_if_act"": 5,
  ""send_if_no_act"": 5
}","{'send_if_act': 5, 'send_if_no_act': 5}",E5__B__725,E5__B__725,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,5.0,5.0,,,,,0.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_883,True,[],[],"{
  ""send_if_act"": 6,
  ""send_if_no_act"": 4
}","{'send_if_act': 6, 'send_if_no_act': 4}",E5__B__883,E5__B__883,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,6.0,4.0,,,,,2.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_920,True,[],[],"{
  ""send_if_act"": 3,
  ""send_if_no_act"": 7
}","{'send_if_act': 3, 'send_if_no_act': 7}",E5__B__920,E5__B__920,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,3.0,7.0,,,,,-4.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_983,True,[],[],"{
  ""send_if_act"": 4,
  ""send_if_no_act"": 2
}","{'send_if_act': 4, 'send_if_no_act': 2}",E5__B__983,E5__B__983,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,4.0,2.0,,,,,2.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_984,True,[],[],"{
  ""send_if_act"": 4,
  ""send_if_no_act"": 2
}","{'send_if_act': 4, 'send_if_no_act': 2}",E5__B__984,E5__B__984,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,4.0,2.0,,,,,2.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_995,True,[],[],"{
  ""send_if_act"": 4,
  ""send_if_no_act"": 3
}","{'send_if_act': 4, 'send_if_no_act': 3}",E5__B__995,E5__B__995,E5_ROLE_B_HIDDEN,baseline,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact,generated,,,,,,,,,,,,,4.0,3.0,,,,,1.0,,,,,,
two_stage_trust_punishment_y2hgu__e5_b_1064,True,[],[],"{
  ""send_if_act_without_check"": 2,
  ""send_if_act_after_check"": 4,
  ""send_if_no_act_without_check"": 7,
  ""send_if_no_act_after_check"": 6
}","{'send_if_act_without_check': 2, 'send_if_act_after_check': 4, 'send_if_no_act_without_check': 7, 'send_if_no_act_after_check': 6}",E5__B__1064,E5__B__1064,E5_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E5,B,observable,role_b_observable_check,punish,impact,generated,,,,,2.0,4.0,7.0,6.0,,,,,,,,,,,,-5.0,-2.0,,,-2.0,1.0
two_stage_trust_punishment_y2hgu__e5_b_1195,True,[],[],"{
  ""send_if_act_without_check"": 2,
  ""send_if_act_after_check"": 4,
  ""send_if_no_act_without_check"": 7,
  ""send_if_no_act_after_check"": 8
}","{'send_if_act_without_check': 2, 'send_if_act_after_check': 4, 'send_if_no_act_without_check': 7, 'send_if_no_act_after_check': 8}",E5__B__1195,E5__B__1195,E5_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E5,B,observable,role_b_observable_check,punish,impact,generated,,,,,2.0,4.0,7.0,8.0,,,,,,,,,,,,-5.0,-4.0,,,-2.0,-1.0
two_stage_trust_punishment_y2hgu__e5_b_1287,True,[],[],"{
  ""send_if_act_without_check"": 3,
  ""send_if_act_after_check"": 2,
  ""send_if_no_act_without_check"": 7,
  ""send_if_no_act_after_check"": 8
}","{'send_if_act_without_check': 3, 'send_if_act_after_check': 2, 'send_if_no_act_without_check': 7, 'send_if_no_act_after_check': 8}",E5__B__1287,E5__B__1287,E5_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E5,B,observable,role_b_observable_check,punish,impact,generated,,,,,3.0,2.0,7.0,8.0,,,,,,,,,,,,-4.0,-6.0,,,1.0,-1.0
two_stage_trust_punishment_y2hgu__e5_b_1339,True,[],[],"{
  ""send_if_act_without_check"": 3,
  ""send_if_act_after_check"": 6,
  ""send_if_no_act_without_check"": 1,
  ""send_if_no_act_after_check"": 4
}","{'send_if_act_without_check': 3, 'send_if_act_after_check': 6, 'send_if_no_act_without_check': 1, 'send_if_no_act_after_check': 4}",E5__B__1339,E5__B__1339,E5_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E5,B,observable,role_b_observable_check,punish,impact,generated,,,,,3.0,6.0,1.0,4.0,,,,,,,,,,,,2.0,2.0,,,-3.0,-3.0
two_stage_trust_punishment_y2hgu__e5_b_1346,True,[],[],"{
  ""send_if_act_without_check"": 1,
  ""send_if_act_after_check"": 3,
  ""send_if_no_act_without_check"": 5,
  ""send_if_no_act_after_check"": 7
}","{'send_if_act_without_check': 1, 'send_if_act_after_check': 3, 'send_if_no_act_without_check': 5, 'send_if_no_act_after_check': 7}",E5__B__1346,E5__B__1346,E5_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E5,B,observable,role_b_observable_check,punish,impact,generated,,,,,1.0,3.0,5.0,7.0,,,,,,,,,,,,-4.0,-4.0,,,-2.0,-2.0
