record_id,unit_id,treatment_name,experiment_code,role,visibility,schema_type,action_context,deliberation_dimension,gold_target_json
E5__B__2578,E5__B__2578,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 9, ""send_if_act_after_check"": 8, ""send_if_no_act_without_check"": 5, ""send_if_no_act_after_check"": 4}"
E5__B__278,E5__B__278,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 10, ""send_if_no_act_without_check"": 10, ""send_if_no_act_after_check"": 10}"
E5__B__345,E5__B__345,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 4, ""send_if_act_after_check"": 5, ""send_if_no_act_without_check"": 3, ""send_if_no_act_after_check"": 5}"
E5__B__358,E5__B__358,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 0, ""send_if_act_after_check"": 2, ""send_if_no_act_without_check"": 10, ""send_if_no_act_after_check"": 5}"
E5__B__435,E5__B__435,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 2, ""send_if_act_after_check"": 0, ""send_if_no_act_without_check"": 10, ""send_if_no_act_after_check"": 10}"
E5__B__443,E5__B__443,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 10, ""send_if_no_act_without_check"": 0, ""send_if_no_act_after_check"": 0}"
E5__B__459,E5__B__459,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 5, ""send_if_act_after_check"": 5, ""send_if_no_act_without_check"": 5, ""send_if_no_act_after_check"": 5}"
E5__B__485,E5__B__485,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 10, ""send_if_no_act_without_check"": 10, ""send_if_no_act_after_check"": 10}"
E5__B__577,E5__B__577,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 6, ""send_if_act_after_check"": 5, ""send_if_no_act_without_check"": 6, ""send_if_no_act_after_check"": 8}"
E5__B__586,E5__B__586,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 10, ""send_if_no_act_without_check"": 10, ""send_if_no_act_after_check"": 10}"
E5__B__602,E5__B__602,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 2, ""send_if_act_after_check"": 5, ""send_if_no_act_without_check"": 2, ""send_if_no_act_after_check"": 2}"
E5__B__701,E5__B__701,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 10, ""send_if_no_act_without_check"": 5, ""send_if_no_act_after_check"": 7}"
E5__B__758,E5__B__758,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 5, ""send_if_act_after_check"": 5, ""send_if_no_act_without_check"": 10, ""send_if_no_act_after_check"": 5}"
E5__B__76,E5__B__76,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 2, ""send_if_act_after_check"": 3, ""send_if_no_act_without_check"": 2, ""send_if_no_act_after_check"": 2}"
E5__B__760,E5__B__760,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 10, ""send_if_no_act_without_check"": 10, ""send_if_no_act_after_check"": 0}"
E5__B__884,E5__B__884,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 10, ""send_if_no_act_without_check"": 10, ""send_if_no_act_after_check"": 10}"
E5__B__938,E5__B__938,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 2, ""send_if_act_after_check"": 0, ""send_if_no_act_without_check"": 4, ""send_if_no_act_after_check"": 4}"
E5__B__982,E5__B__982,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 5, ""send_if_act_after_check"": 2, ""send_if_no_act_without_check"": 2, ""send_if_no_act_after_check"": 6}"
E5__B__986,E5__B__986,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 5, ""send_if_act_after_check"": 5, ""send_if_no_act_without_check"": 5, ""send_if_no_act_after_check"": 5}"
E5__B__998,E5__B__998,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 2, ""send_if_act_after_check"": 4, ""send_if_no_act_without_check"": 4, ""send_if_no_act_after_check"": 6}"
