custom_id,persona_pid,persona_source,condition,persona_index,source_key,name,raw_profile_chars,raw_profile_sha1,record_id,unit_id,treatment_name,chip_family,chip_family_display,cohort_name,stage_name,stage_code,experiment_name,players,model,top_k
concordia_chip_match__pid_concordia_f02bef182a64__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p027__g009,concordia_f02bef182a64,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,27,concordia_chip_bargain_game_grounded_alphaevolve_5:027:Eli the Stochastic Philanthropist,Eli the Stochastic Philanthropist,4664,0de3e1c77368129ca698ef68d119ccb963e440bc,chip2__cohort_04_m8aexq__game_2_alt_profile,chip2__cohort_04_m8aexq__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 04-m8aexq,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""iguana-orange-9224"", ""ram-red-5745"", ""dolphin-purple-6605""]",gpt-5-mini,3
concordia_chip_match__pid_concordia_f02bef182a64__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p027__g010,concordia_f02bef182a64,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,27,concordia_chip_bargain_game_grounded_alphaevolve_5:027:Eli the Stochastic Philanthropist,Eli the Stochastic Philanthropist,4664,0de3e1c77368129ca698ef68d119ccb963e440bc,chip2__cohort_05_m7xjzy__game_2_alt_profile,chip2__cohort_05_m7xjzy__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 05-m7xjzy,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p2 (n=20),"[""iguana-red-1137"", ""owl-yellow-7660"", ""whale-blue-4588""]",gpt-5-mini,3
concordia_chip_match__pid_concordia_f02bef182a64__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p027__g011,concordia_f02bef182a64,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,27,concordia_chip_bargain_game_grounded_alphaevolve_5:027:Eli the Stochastic Philanthropist,Eli the Stochastic Philanthropist,4664,0de3e1c77368129ca698ef68d119ccb963e440bc,chip2__cohort_05_m8aexq__game_2_alt_profile,chip2__cohort_05_m8aexq__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 05-m8aexq,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""duck-pink-5390"", ""gorilla-purple-6898"", ""kangaroo-purple-4743""]",gpt-5-mini,3
concordia_chip_match__pid_concordia_f02bef182a64__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p027__g012,concordia_f02bef182a64,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,27,concordia_chip_bargain_game_grounded_alphaevolve_5:027:Eli the Stochastic Philanthropist,Eli the Stochastic Philanthropist,4664,0de3e1c77368129ca698ef68d119ccb963e440bc,chip2__cohort_12_m8agmu__game_2_alt_profile,chip2__cohort_12_m8agmu__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 12-m8agmu,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""goose-purple-9985"", ""buffalo-orange-6610"", ""monkey-pink-6874""]",gpt-5-mini,3
concordia_chip_match__pid_concordia_f02bef182a64__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p027__g013,concordia_f02bef182a64,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,27,concordia_chip_bargain_game_grounded_alphaevolve_5:027:Eli the Stochastic Philanthropist,Eli the Stochastic Philanthropist,4664,0de3e1c77368129ca698ef68d119ccb963e440bc,chip2__cohort_14_m8agmu__game_2_alt_profile,chip2__cohort_14_m8agmu__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 14-m8agmu,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""otter-pink-5988"", ""ram-pink-8623"", ""squid-yellow-4597""]",gpt-5-mini,3
concordia_chip_match__pid_concordia_f02bef182a64__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p027__g014,concordia_f02bef182a64,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,27,concordia_chip_bargain_game_grounded_alphaevolve_5:027:Eli the Stochastic Philanthropist,Eli the Stochastic Philanthropist,4664,0de3e1c77368129ca698ef68d119ccb963e440bc,chip2__cohort_15_m8agmu__game_2_alt_profile,chip2__cohort_15_m8agmu__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""camel-pink-767"", ""butterfly-yellow-2139"", ""alligator-orange-9612""]",gpt-5-mini,3
concordia_chip_match__pid_concordia_f02bef182a64__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p027__g015,concordia_f02bef182a64,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,27,concordia_chip_bargain_game_grounded_alphaevolve_5:027:Eli the Stochastic Philanthropist,Eli the Stochastic Philanthropist,4664,0de3e1c77368129ca698ef68d119ccb963e440bc,chip2__cohort_18_m8agzl__game_2_alt_profile,chip2__cohort_18_m8agzl__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 18-m8agzl,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""pig-blue-1277"", ""turtle-yellow-3106"", ""elephant-yellow-5788""]",gpt-5-mini,3
concordia_chip_match__pid_concordia_f02bef182a64__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p027__g016,concordia_f02bef182a64,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,27,concordia_chip_bargain_game_grounded_alphaevolve_5:027:Eli the Stochastic Philanthropist,Eli the Stochastic Philanthropist,4664,0de3e1c77368129ca698ef68d119ccb963e440bc,chip2__cohort_20_m8agzl__game_2_alt_profile,chip2__cohort_20_m8agzl__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 20-m8agzl,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""tiger-yellow-3019"", ""bat-purple-4553"", ""unicorn-pink-1559""]",gpt-5-mini,3
concordia_chip_match__pid_concordia_f02bef182a64__record_chip3__cohort_01_m8aiq8__game_1__p027__g017,concordia_f02bef182a64,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,27,concordia_chip_bargain_game_grounded_alphaevolve_5:027:Eli the Stochastic Philanthropist,Eli the Stochastic Philanthropist,4664,0de3e1c77368129ca698ef68d119ccb963e440bc,chip3__cohort_01_m8aiq8__game_1,chip3__cohort_01_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 01-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,"[""buffalo-green-2230"", ""bear-green-5745"", ""goose-green-3433""]",gpt-5-mini,3
concordia_chip_match__pid_concordia_f02bef182a64__record_chip3__cohort_05_m8aiq8__game_1__p027__g018,concordia_f02bef182a64,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,27,concordia_chip_bargain_game_grounded_alphaevolve_5:027:Eli the Stochastic Philanthropist,Eli the Stochastic Philanthropist,4664,0de3e1c77368129ca698ef68d119ccb963e440bc,chip3__cohort_05_m8aiq8__game_1,chip3__cohort_05_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 05-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,"[""alligator-blue-3197"", ""lion-orange-6194"", ""iguana-orange-3232""]",gpt-5-mini,3
concordia_chip_match__pid_concordia_f02bef182a64__record_chip3__g11_m5wp7b__game_1__p027__g019,concordia_f02bef182a64,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,27,concordia_chip_bargain_game_grounded_alphaevolve_5:027:Eli the Stochastic Philanthropist,Eli the Stochastic Philanthropist,4664,0de3e1c77368129ca698ef68d119ccb963e440bc,chip3__g11_m5wp7b__game_1,chip3__g11_m5wp7b__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g11-m5wp7b,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""cat-green-4185"", ""iguana-yellow-3262"", ""zebra-pink-2457""]",gpt-5-mini,3
concordia_chip_match__pid_concordia_f02bef182a64__record_chip3__g17_m5wp8w__game_1__p027__g020,concordia_f02bef182a64,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,27,concordia_chip_bargain_game_grounded_alphaevolve_5:027:Eli the Stochastic Philanthropist,Eli the Stochastic Philanthropist,4664,0de3e1c77368129ca698ef68d119ccb963e440bc,chip3__g17_m5wp8w__game_1,chip3__g17_m5wp8w__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g17-m5wp8w,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""iguana-blue-1059"", ""owl-green-168"", ""squid-purple-9957""]",gpt-5-mini,3
concordia_chip_match__pid_concordia_f02bef182a64__record_chip3__g20_m5wq93__game_1__p027__g021,concordia_f02bef182a64,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,27,concordia_chip_bargain_game_grounded_alphaevolve_5:027:Eli the Stochastic Philanthropist,Eli the Stochastic Philanthropist,4664,0de3e1c77368129ca698ef68d119ccb963e440bc,chip3__g20_m5wq93__game_1,chip3__g20_m5wq93__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g20-m5wq93,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""lion-blue-472"", ""octopus-green-4361"", ""ram-purple-2824""]",gpt-5-mini,3
concordia_chip_match__pid_concordia_f02bef182a64__record_chip3__g6_m5wp77__game_1__p027__g022,concordia_f02bef182a64,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,27,concordia_chip_bargain_game_grounded_alphaevolve_5:027:Eli the Stochastic Philanthropist,Eli the Stochastic Philanthropist,4664,0de3e1c77368129ca698ef68d119ccb963e440bc,chip3__g6_m5wp77__game_1,chip3__g6_m5wp77__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g6-m5wp77,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""dog-green-8079"", ""parrot-pink-5400"", ""turtle-red-9966""]",gpt-5-mini,3
concordia_chip_match__pid_concordia_f02bef182a64__record_chip3__g7_m5wp78__game_1__p027__g023,concordia_f02bef182a64,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,27,concordia_chip_bargain_game_grounded_alphaevolve_5:027:Eli the Stochastic Philanthropist,Eli the Stochastic Philanthropist,4664,0de3e1c77368129ca698ef68d119ccb963e440bc,chip3__g7_m5wp78__game_1,chip3__g7_m5wp78__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g7-m5wp78,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""badger-green-4722"", ""peacock-purple-5231"", ""unicorn-blue-7096""]",gpt-5-mini,3
concordia_chip_match__pid_concordia_f02bef182a64__record_chip3__g9_m5wp79__game_1__p027__g024,concordia_f02bef182a64,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,27,concordia_chip_bargain_game_grounded_alphaevolve_5:027:Eli the Stochastic Philanthropist,Eli the Stochastic Philanthropist,4664,0de3e1c77368129ca698ef68d119ccb963e440bc,chip3__g9_m5wp79__game_1,chip3__g9_m5wp79__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g9-m5wp79,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""alligator-orange-6315"", ""buffalo-purple-4069"", ""rabbit-yellow-6681""]",gpt-5-mini,3
concordia_chip_match__pid_concordia_f02bef182a64__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p027__g025,concordia_f02bef182a64,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,27,concordia_chip_bargain_game_grounded_alphaevolve_5:027:Eli the Stochastic Philanthropist,Eli the Stochastic Philanthropist,4664,0de3e1c77368129ca698ef68d119ccb963e440bc,chip3__cohort_01_m8aiq8__game_2_alt_profile,chip3__cohort_01_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 01-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""goose-green-3433"", ""bear-green-5745"", ""buffalo-green-2230""]",gpt-5-mini,3
concordia_chip_match__pid_concordia_f02bef182a64__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p027__g026,concordia_f02bef182a64,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,27,concordia_chip_bargain_game_grounded_alphaevolve_5:027:Eli the Stochastic Philanthropist,Eli the Stochastic Philanthropist,4664,0de3e1c77368129ca698ef68d119ccb963e440bc,chip3__cohort_02_m8aiq8__game_2_alt_profile,chip3__cohort_02_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""peacock-red-3668"", ""cat-orange-2462"", ""otter-blue-7516""]",gpt-5-mini,3
concordia_chip_match__pid_concordia_f02bef182a64__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p027__g027,concordia_f02bef182a64,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,27,concordia_chip_bargain_game_grounded_alphaevolve_5:027:Eli the Stochastic Philanthropist,Eli the Stochastic Philanthropist,4664,0de3e1c77368129ca698ef68d119ccb963e440bc,chip3__cohort_03_m8aiq8__game_2_alt_profile,chip3__cohort_03_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 03-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""squid-yellow-9545"", ""badger-red-5032"", ""camel-yellow-5577""]",gpt-5-mini,3
concordia_chip_match__pid_concordia_f02bef182a64__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p027__g028,concordia_f02bef182a64,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,27,concordia_chip_bargain_game_grounded_alphaevolve_5:027:Eli the Stochastic Philanthropist,Eli the Stochastic Philanthropist,4664,0de3e1c77368129ca698ef68d119ccb963e440bc,chip3__cohort_06_m8ak4g__game_2_alt_profile,chip3__cohort_06_m8ak4g__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""dolphin-orange-3122"", ""whale-red-86"", ""duck-orange-4971""]",gpt-5-mini,3
concordia_chip_match__pid_concordia_f02bef182a64__record_chip3__g12_m5wp8p__game_2_alt_profile__p027__g029,concordia_f02bef182a64,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,27,concordia_chip_bargain_game_grounded_alphaevolve_5:027:Eli the Stochastic Philanthropist,Eli the Stochastic Philanthropist,4664,0de3e1c77368129ca698ef68d119ccb963e440bc,chip3__g12_m5wp8p__game_2_alt_profile,chip3__g12_m5wp8p__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g12-m5wp8p,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""bear-purple-7271"", ""peacock-red-7768"", ""swan-purple-1670""]",gpt-5-mini,3
concordia_chip_match__pid_concordia_f02bef182a64__record_chip3__g13_m5wp8q__game_2_alt_profile__p027__g030,concordia_f02bef182a64,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,27,concordia_chip_bargain_game_grounded_alphaevolve_5:027:Eli the Stochastic Philanthropist,Eli the Stochastic Philanthropist,4664,0de3e1c77368129ca698ef68d119ccb963e440bc,chip3__g13_m5wp8q__game_2_alt_profile,chip3__g13_m5wp8q__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g13-m5wp8q,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""gorilla-yellow-5964"", ""camel-red-6481"", ""monkey-yellow-524""]",gpt-5-mini,3
concordia_chip_match__pid_concordia_f02bef182a64__record_chip3__g3_m5wp6q__game_2_alt_profile__p027__g031,concordia_f02bef182a64,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,27,concordia_chip_bargain_game_grounded_alphaevolve_5:027:Eli the Stochastic Philanthropist,Eli the Stochastic Philanthropist,4664,0de3e1c77368129ca698ef68d119ccb963e440bc,chip3__g3_m5wp6q__game_2_alt_profile,chip3__g3_m5wp6q__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g3-m5wp6q,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""butterfly-blue-7661"", ""kangaroo-blue-9562"", ""squid-purple-3630""]",gpt-5-mini,3
concordia_chip_match__pid_concordia_f02bef182a64__record_chip3__g7_m5wp78__game_2_alt_profile__p027__g032,concordia_f02bef182a64,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,27,concordia_chip_bargain_game_grounded_alphaevolve_5:027:Eli the Stochastic Philanthropist,Eli the Stochastic Philanthropist,4664,0de3e1c77368129ca698ef68d119ccb963e440bc,chip3__g7_m5wp78__game_2_alt_profile,chip3__g7_m5wp78__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g7-m5wp78,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""badger-green-4722"", ""peacock-purple-5231"", ""unicorn-blue-7096""]",gpt-5-mini,3
concordia_chip_match__pid_concordia_f02bef182a64__record_chip4__cohort_02_m89542__game_1__p027__g033,concordia_f02bef182a64,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,27,concordia_chip_bargain_game_grounded_alphaevolve_5:027:Eli the Stochastic Philanthropist,Eli the Stochastic Philanthropist,4664,0de3e1c77368129ca698ef68d119ccb963e440bc,chip4__cohort_02_m89542__game_1,chip4__cohort_02_m89542__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 02-m89542,First negotiation game-negotiation1,GAME_1,🟣 4p2,"[""otter-yellow-9944"", ""bear-blue-8468"", ""dog-red-9959""]",gpt-5-mini,3
concordia_chip_match__pid_concordia_f02bef182a64__record_chip4__cohort_04_m8aboy__game_1__p027__g034,concordia_f02bef182a64,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,27,concordia_chip_bargain_game_grounded_alphaevolve_5:027:Eli the Stochastic Philanthropist,Eli the Stochastic Philanthropist,4664,0de3e1c77368129ca698ef68d119ccb963e440bc,chip4__cohort_04_m8aboy__game_1,chip4__cohort_04_m8aboy__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 04-m8aboy,First negotiation game-negotiation1,GAME_1,🟣 4p4,"[""ram-red-1301"", ""goose-orange-349"", ""butterfly-orange-8262""]",gpt-5-mini,3
concordia_chip_match__pid_concordia_f02bef182a64__record_chip4__cohort_05_m7xlsd__game_1__p027__g035,concordia_f02bef182a64,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,27,concordia_chip_bargain_game_grounded_alphaevolve_5:027:Eli the Stochastic Philanthropist,Eli the Stochastic Philanthropist,4664,0de3e1c77368129ca698ef68d119ccb963e440bc,chip4__cohort_05_m7xlsd__game_1,chip4__cohort_05_m7xlsd__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 05-m7xlsd,First negotiation game-negotiation1,GAME_1,🟣 4p1 (n=20),"[""iguana-red-1430"", ""whale-pink-487"", ""duck-red-8937""]",gpt-5-mini,3
concordia_chip_match__pid_concordia_f02bef182a64__record_chip4__cohort_05_m89542__game_1__p027__g036,concordia_f02bef182a64,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,27,concordia_chip_bargain_game_grounded_alphaevolve_5:027:Eli the Stochastic Philanthropist,Eli the Stochastic Philanthropist,4664,0de3e1c77368129ca698ef68d119ccb963e440bc,chip4__cohort_05_m89542__game_1,chip4__cohort_05_m89542__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 05-m89542,First negotiation game-negotiation1,GAME_1,🟣 4p2,"[""ram-purple-8899"", ""lion-yellow-9203"", ""owl-yellow-9160""]",gpt-5-mini,3
concordia_chip_match__pid_concordia_f02bef182a64__record_chip4__cohort_05_m898xg__game_1__p027__g037,concordia_f02bef182a64,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,27,concordia_chip_bargain_game_grounded_alphaevolve_5:027:Eli the Stochastic Philanthropist,Eli the Stochastic Philanthropist,4664,0de3e1c77368129ca698ef68d119ccb963e440bc,chip4__cohort_05_m898xg__game_1,chip4__cohort_05_m898xg__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 05-m898xg,First negotiation game-negotiation1,GAME_1,🟣 4p3,"[""butterfly-purple-4350"", ""ram-green-9746"", ""owl-yellow-8687""]",gpt-5-mini,3
concordia_chip_match__pid_concordia_f02bef182a64__record_chip4__cohort_06_m89b9z__game_1__p027__g038,concordia_f02bef182a64,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,27,concordia_chip_bargain_game_grounded_alphaevolve_5:027:Eli the Stochastic Philanthropist,Eli the Stochastic Philanthropist,4664,0de3e1c77368129ca698ef68d119ccb963e440bc,chip4__cohort_06_m89b9z__game_1,chip4__cohort_06_m89b9z__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 06-m89b9z,First negotiation game-negotiation1,GAME_1,🟣 4p3,"[""duck-purple-3491"", ""swan-green-9081"", ""whale-pink-7682""]",gpt-5-mini,3
concordia_chip_match__pid_concordia_f02bef182a64__record_chip4__cohort_06_m8acrp__game_1__p027__g039,concordia_f02bef182a64,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,27,concordia_chip_bargain_game_grounded_alphaevolve_5:027:Eli the Stochastic Philanthropist,Eli the Stochastic Philanthropist,4664,0de3e1c77368129ca698ef68d119ccb963e440bc,chip4__cohort_06_m8acrp__game_1,chip4__cohort_06_m8acrp__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 06-m8acrp,First negotiation game-negotiation1,GAME_1,🟣 4p4,"[""pig-green-499"", ""zebra-red-3364"", ""swan-purple-7217""]",gpt-5-mini,3
concordia_chip_match__pid_concordia_f02bef182a64__record_chip4__cohort_07_m8ad4g__game_1__p027__g040,concordia_f02bef182a64,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,27,concordia_chip_bargain_game_grounded_alphaevolve_5:027:Eli the Stochastic Philanthropist,Eli the Stochastic Philanthropist,4664,0de3e1c77368129ca698ef68d119ccb963e440bc,chip4__cohort_07_m8ad4g__game_1,chip4__cohort_07_m8ad4g__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 07-m8ad4g,First negotiation game-negotiation1,GAME_1,🟣 4p4,"[""kangaroo-red-5113"", ""frog-orange-8868"", ""unicorn-yellow-3690""]",gpt-5-mini,3
