sample_index,scenario_index,sample_within_scenario,custom_id,source_custom_id,response_id,extended_session_id,user_id,scenario_order,scenario_hash,global_count,left_action,right_action,option_a_screen_side,option_b_screen_side,option_a_action,option_b_action,gold_choice,gold_action,user_country3,user_country3_raw_full_file,review_age,review_education,review_gender,review_income,review_political,review_religious,scenario_type,scenario_type_strict,attribute_level,pedped,input_char_count,estimated_input_tokens_4_chars_per_token,estimated_input_tokens_3_5_chars_per_token,prompt,source_run_name,prompt_version,temperature_included
403,81,3,mm_individual_demo_081_03_ab_wvsw6covered168,mm_individual_demo_081_03_ab,dxsWQSsKwQRLKREf4,676451366_3656258721770520.0,3656258721770520,7,7a5fc84e4231ff78a0db5cdc5654ba3c,10644,stay,swerve,left,right,stay,swerve,A,stay,BRA,BRA,19,college,male,25000,0.7,0.61,Fitness,Fitness,Fat,0,805,202,230,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 19
Gender: Male
Education: Attended college
Annual income: $25,001-$35,000
Political views: 0.70 on a conservative (0) to progressive (1) scale
Religiosity: 0.61 on a not religious (0) to very religious (1) scale
Country: BRA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead into a concrete barrier. The following passengers die: 1 woman.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 female athlete.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
404,81,4,mm_individual_demo_081_04_ab_wvsw6covered168,mm_individual_demo_081_04_ab,fgpLAW3A9jjds3AHY,-1400545178_1561147286788580.0,1561147286788580,6,7a5fc84e4231ff78a0db5cdc5654ba3c,10644,stay,swerve,left,right,stay,swerve,B,swerve,BRA,BRA,24,college,male,under5000,0.5,0,Fitness,Fitness,Fat,0,802,201,230,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 24
Gender: Male
Education: Attended college
Annual income: Under $5,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: BRA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead into a concrete barrier. The following passengers die: 1 woman.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 female athlete.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
405,81,5,mm_individual_demo_081_05_ab_wvsw6covered168,mm_individual_demo_081_05_ab,xtr973dW2Jb8y34Yd,-1046001231_5960164797652270.0,5960164797652270,2,7a5fc84e4231ff78a0db5cdc5654ba3c,10644,stay,swerve,left,right,stay,swerve,A,stay,JPN,JPN,33,bachelor,male,25000,0.5,0.63,Fitness,Fitness,Fat,0,804,201,230,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 33
Gender: Male
Education: Bachelor degree
Annual income: $25,001-$35,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.63 on a not religious (0) to very religious (1) scale
Country: JPN

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead into a concrete barrier. The following passengers die: 1 woman.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 female athlete.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
406,82,1,mm_individual_demo_082_01_ab_wvsw6covered168,mm_individual_demo_082_01_ab,5W2cMkYZZmDgJpp2D,-1391786558_24930393863283.0,24930393863283,4,7b098f9e80b9ec88bbdb8f82acb29856,10631,stay,swerve,left,right,stay,swerve,B,swerve,USA,USA,21,bachelor,male,5000,0.05,1,Age,Age,Old,1,850,213,243,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 21
Gender: Male
Education: Bachelor degree
Annual income: $5,000-$10,000
Political views: 0.05 on a conservative (0) to progressive (1) scale
Religiosity: 1.00 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 elderly woman crossing on a green light.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 woman crossing on a red light.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
409,82,4,mm_individual_demo_082_04_ab_wvsw6covered168,mm_individual_demo_082_04_ab,cyMPW6xC9AmTxd9F7,-1361733624_8969878330479277.0,8969878330479280,9,7b098f9e80b9ec88bbdb8f82acb29856,10631,swerve,stay,left,right,swerve,stay,B,stay,USA,USA,38,college,male,50000,0.5,0.11,Age,Age,Old,1,852,213,244,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 38
Gender: Male
Education: Attended college
Annual income: $50,001-$80,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.11 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 woman crossing on a red light.
(B) Continue ahead through the crossing. The following pedestrians die: 1 elderly woman crossing on a green light.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
412,83,2,mm_individual_demo_083_02_ab_wvsw6covered168,mm_individual_demo_083_02_ab,FQCG6rzLyWzkmoDfF,-611504032_2351773361887819.0,2351773361887820,3,331172c6ff413e6093566be253c90f07,10602,swerve,stay,left,right,swerve,stay,B,stay,RUS,RUS,33,bachelor,male,35000,0.23,0.07,Random,Fitness,Rand,0,800,200,229,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 33
Gender: Male
Education: Bachelor degree
Annual income: $35,001-$50,000
Political views: 0.23 on a conservative (0) to progressive (1) scale
Religiosity: 0.07 on a not religious (0) to very religious (1) scale
Country: RUS

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 man.
(B) Continue ahead into a concrete barrier. The following passengers die: 1 male athlete.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
413,83,3,mm_individual_demo_083_03_ab_wvsw6covered168,mm_individual_demo_083_03_ab,qebP2WsNMZb99FpSE,-7021313_4972804197910343.0,4972804197910340,10,331172c6ff413e6093566be253c90f07,10602,swerve,stay,left,right,swerve,stay,B,stay,USA,USA,23,bachelor,male,50000,0.86,0,Random,Fitness,Rand,0,800,200,229,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 23
Gender: Male
Education: Bachelor degree
Annual income: $50,001-$80,000
Political views: 0.86 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 man.
(B) Continue ahead into a concrete barrier. The following passengers die: 1 male athlete.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
416,84,1,mm_individual_demo_084_01_ab_wvsw6covered168,mm_individual_demo_084_01_ab,3YkP7y47Qt3mTBdMs,1819517242_3259225360210025.0,3259225360210030,5,7895fe3e515a5e8039638505065b2da9,10599,stay,swerve,left,right,stay,swerve,B,swerve,BRA,BRA,32,bachelor,male,50000,0.75,0.22,Age,Age,Old,0,803,201,230,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 32
Gender: Male
Education: Bachelor degree
Annual income: $50,001-$80,000
Political views: 0.75 on a conservative (0) to progressive (1) scale
Religiosity: 0.22 on a not religious (0) to very religious (1) scale
Country: BRA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead into a concrete barrier. The following passengers die: 1 elderly woman.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 woman.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
417,84,2,mm_individual_demo_084_02_ab_wvsw6covered168,mm_individual_demo_084_02_ab,egxwunJJfpzdvbeMK,-124757855_9747975691815036.0,9747975691815040,6,7895fe3e515a5e8039638505065b2da9,10599,stay,swerve,left,right,stay,swerve,A,stay,JPN,JPN,24,bachelor,male,35000,0.5,0,Age,Age,Old,0,803,201,230,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 24
Gender: Male
Education: Bachelor degree
Annual income: $35,001-$50,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: JPN

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead into a concrete barrier. The following passengers die: 1 elderly woman.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 woman.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
421,85,1,mm_individual_demo_085_01_ab_wvsw6covered168,mm_individual_demo_085_01_ab,5NudMyBcLSfwRCrF7,1389281316_7980331274701937.0,7980331274701940,3,787f9b6cf19df72165738c9c7ac9155a,10598,swerve,stay,left,right,swerve,stay,A,swerve,RUS,RUS,19,college,female,5000,0.5,0.21,Random,Fitness,Rand,1,854,214,244,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 19
Gender: Female
Education: Attended college
Annual income: $5,000-$10,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.21 on a not religious (0) to very religious (1) scale
Country: RUS

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 woman crossing on a red light.
(B) Continue ahead through the crossing. The following pedestrians die: 1 female athlete crossing on a green light.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
425,85,5,mm_individual_demo_085_05_ab_wvsw6covered168,mm_individual_demo_085_05_ab,zkC4atvwjFZ6EPoAe,1124532358_1949325982028045.0,1949325982028040,1,787f9b6cf19df72165738c9c7ac9155a,10598,stay,swerve,left,right,stay,swerve,B,swerve,IND,IND,34,graduate,male,35000,0.5,0.5,Random,Fitness,Rand,1,852,213,244,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 34
Gender: Male
Education: Graduate degree
Annual income: $35,001-$50,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.50 on a not religious (0) to very religious (1) scale
Country: IND

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 female athlete crossing on a green light.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 woman crossing on a red light.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
427,86,2,mm_individual_demo_086_02_ab_wvsw6covered168,mm_individual_demo_086_02_ab,DYPszzPNhXv2rRftb,724082734_9717275802977954.0,9717275802977960,13,332ed3412c6dde783cfc00def8484ea0,10560,stay,swerve,left,right,stay,swerve,A,stay,USA,USA,25,bachelor,female,under5000,0.66,0.04,Fitness,Fitness,Fat,0,799,200,229,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 25
Gender: Female
Education: Bachelor degree
Annual income: Under $5,000
Political views: 0.66 on a conservative (0) to progressive (1) scale
Religiosity: 0.04 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead into a concrete barrier. The following passengers die: 1 man.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 male athlete.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
430,86,5,mm_individual_demo_086_05_ab_wvsw6covered168,mm_individual_demo_086_05_ab,zXACti4WDW3wiiiQM,-2144157247_1733091015228625.0,1733091015228630,12,332ed3412c6dde783cfc00def8484ea0,10560,stay,swerve,left,right,stay,swerve,A,stay,USA,USA,30,bachelor,male,50000,1,0,Fitness,Fitness,Fat,0,800,200,229,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 30
Gender: Male
Education: Bachelor degree
Annual income: $50,001-$80,000
Political views: 1.00 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead into a concrete barrier. The following passengers die: 1 man.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 male athlete.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
