custom_id,player_id,player_mean_contribution_rate,player_mean_normalized_payoff,player_contribution_volatility,player_punish_round_rate,player_reward_round_rate,observed_rounds,game_id,treatment_name,chat_enabled,punishment_enabled,reward_enabled,num_rounds,twin_pid,seat_index,message_count,player_message_rate,behavioral_stability,communication_coordination,conditional_cooperation,cooperation_orientation,exploitation_caution,generosity_without_return,norm_enforcement,model_name
trajectory_completion_compact__VALIDATION_17_C__HhHJTAC8zoaewhiCM__k0__rep1,pdo5cmasBPwDTYuKp,0.5,0.2294617563739377,0.5,0.0,0.0,10,HhHJTAC8zoaewhiCM,VALIDATION_17_C,False,False,False,10,1539,16,0,0.0,0.71,0.78,0.46,0.67,0.58,0.57,0.26,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__HhHJTAC8zoaewhiCM__k0__rep1,ri8nqiqmhPj5ppwmY,0.5,0.2294617563739377,0.5,0.0,0.0,10,HhHJTAC8zoaewhiCM,VALIDATION_17_C,False,False,False,10,750,17,0,0.0,0.62,0.6,0.45,0.74,0.34,0.7,0.28,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__HhHJTAC8zoaewhiCM__k0__rep1,uhD56FaGGLpPnMgh8,0.2,0.2577903682719547,0.4000000000000001,0.0,0.0,10,HhHJTAC8zoaewhiCM,VALIDATION_17_C,False,False,False,10,1943,18,0,0.0,0.2,0.67,0.52,0.53,0.59,0.45,0.35,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__HhHJTAC8zoaewhiCM__k0__rep1,xETAoBaN9foJpGAR8,0.0,0.2766761095372993,0.0,0.0,0.0,10,HhHJTAC8zoaewhiCM,VALIDATION_17_C,False,False,False,10,1276,19,0,0.0,0.96,0.67,0.49,0.57,0.64,0.49,0.53,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__SKqMd5Cc66Np7EPZ9__k0__rep1,2EZbqiWArSapFph72,1.0,0.6435316336166195,0.0,0.0,0.0,10,SKqMd5Cc66Np7EPZ9,VALIDATION_17_C,False,False,False,10,1118,1,0,0.0,0.67,0.53,0.33,0.67,0.22,0.66,0.1,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__SKqMd5Cc66Np7EPZ9__k0__rep1,3ijQWjPMEfNZJAsQD,0.3,0.7096317280453258,0.45825756949558405,0.0,0.0,10,SKqMd5Cc66Np7EPZ9,VALIDATION_17_C,False,False,False,10,1469,2,0,0.0,0.59,0.61,0.46,0.71,0.59,0.57,0.35,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__SKqMd5Cc66Np7EPZ9__k0__rep1,9jXeQ5XmcGnjbsdaS,0.2,0.7190745986779981,0.4000000000000001,0.0,0.0,10,SKqMd5Cc66Np7EPZ9,VALIDATION_17_C,False,False,False,10,1214,3,0,0.0,0.9,0.53,0.44,0.59,0.56,0.51,0.17,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__SKqMd5Cc66Np7EPZ9__k0__rep1,M2sSoJrtem7xEjJeK,0.4,0.7001888574126535,0.4898979485566356,0.0,0.0,10,SKqMd5Cc66Np7EPZ9,VALIDATION_17_C,False,False,False,10,853,4,0,0.0,0.52,0.49,0.48,0.49,0.58,0.46,0.49,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__SKqMd5Cc66Np7EPZ9__k0__rep1,P2a6M4KMY7ntvQpBG,1.0,0.6435316336166195,0.0,0.0,0.0,10,SKqMd5Cc66Np7EPZ9,VALIDATION_17_C,False,False,False,10,1319,5,0,0.0,0.69,0.73,0.46,0.88,0.23,0.92,0.15,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__SKqMd5Cc66Np7EPZ9__k0__rep1,PHJJAz5bKdugYMbve,0.4,0.7001888574126535,0.4898979485566356,0.0,0.0,10,SKqMd5Cc66Np7EPZ9,VALIDATION_17_C,False,False,False,10,343,6,0,0.0,0.66,0.58,0.41,0.55,0.55,0.49,0.31,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__SKqMd5Cc66Np7EPZ9__k0__rep1,SfSXMh2umxfBHuRpy,1.0,0.6435316336166195,0.0,0.0,0.0,10,SKqMd5Cc66Np7EPZ9,VALIDATION_17_C,False,False,False,10,1325,7,0,0.0,0.94,0.85,0.61,0.82,0.55,0.73,0.56,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__SKqMd5Cc66Np7EPZ9__k0__rep1,boZs9BxtxiSEHDBqb,0.4,0.7001888574126535,0.4898979485566356,0.0,0.0,10,SKqMd5Cc66Np7EPZ9,VALIDATION_17_C,False,False,False,10,1471,8,0,0.0,0.53,0.62,0.45,0.64,0.41,0.6,0.19,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__SKqMd5Cc66Np7EPZ9__k0__rep1,fCeCxKRRSdbSAFR5F,1.0,0.6435316336166195,0.0,0.0,0.0,10,SKqMd5Cc66Np7EPZ9,VALIDATION_17_C,False,False,False,10,1470,9,0,0.0,0.44,0.42,0.62,0.74,0.62,0.68,0.45,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__SKqMd5Cc66Np7EPZ9__k0__rep1,fSzSTsy8DbuSCgub4,0.6,0.6813031161473088,0.4898979485566356,0.0,0.0,10,SKqMd5Cc66Np7EPZ9,VALIDATION_17_C,False,False,False,10,380,10,0,0.0,0.57,0.76,0.45,0.73,0.53,0.6,0.26,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__SKqMd5Cc66Np7EPZ9__k0__rep1,feLQ3zqqWip6qAdFC,0.5,0.6907459867799812,0.5,0.0,0.0,10,SKqMd5Cc66Np7EPZ9,VALIDATION_17_C,False,False,False,10,1615,11,0,0.0,0.92,0.62,0.3,0.56,0.45,0.5,0.05,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__SKqMd5Cc66Np7EPZ9__k0__rep1,gCrsc5xRaPMN8CJfq,1.0,0.6435316336166195,0.0,0.0,0.0,10,SKqMd5Cc66Np7EPZ9,VALIDATION_17_C,False,False,False,10,298,12,0,0.0,0.96,0.81,0.39,0.65,0.5,0.53,0.05,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__SKqMd5Cc66Np7EPZ9__k0__rep1,iR9gD5GTgm2wyi8n7,1.0,0.6435316336166195,0.0,0.0,0.0,10,SKqMd5Cc66Np7EPZ9,VALIDATION_17_C,False,False,False,10,1414,13,0,0.0,0.94,0.52,0.38,0.63,0.53,0.54,0.29,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__SKqMd5Cc66Np7EPZ9__k0__rep1,inNTEoBiRKJdaxveo,1.0,0.6435316336166195,0.0,0.0,0.0,10,SKqMd5Cc66Np7EPZ9,VALIDATION_17_C,False,False,False,10,1365,14,0,0.0,0.74,0.72,0.45,0.76,0.38,0.72,0.29,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__SKqMd5Cc66Np7EPZ9__k0__rep1,j6EsrgmQ4t3TjnaLi,0.5,0.6907459867799812,0.5,0.0,0.0,10,SKqMd5Cc66Np7EPZ9,VALIDATION_17_C,False,False,False,10,444,15,0,0.0,0.56,0.65,0.43,0.7,0.49,0.59,0.24,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__SKqMd5Cc66Np7EPZ9__k0__rep1,q3yFhr3WPdzYeFWqC,1.0,0.6435316336166195,0.0,0.0,0.0,10,SKqMd5Cc66Np7EPZ9,VALIDATION_17_C,False,False,False,10,1197,16,0,0.0,0.79,0.6,0.54,0.75,0.41,0.77,0.47,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__SKqMd5Cc66Np7EPZ9__k0__rep1,rebMDTdcR3wZBqcQz,0.0,0.7379603399433428,0.0,0.0,0.0,10,SKqMd5Cc66Np7EPZ9,VALIDATION_17_C,False,False,False,10,1987,17,0,0.0,0.68,0.53,0.3,0.55,0.43,0.48,0.2,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__SKqMd5Cc66Np7EPZ9__k0__rep1,yNfP8SLBo3Mr5DpuC,0.5,0.6907459867799812,0.5,0.0,0.0,10,SKqMd5Cc66Np7EPZ9,VALIDATION_17_C,False,False,False,10,282,18,0,0.0,0.63,0.71,0.4,0.63,0.52,0.59,0.22,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__SKqMd5Cc66Np7EPZ9__k0__rep1,z225fDDvrfWoy9CmB,1.0,0.6435316336166195,0.0,0.0,0.0,10,SKqMd5Cc66Np7EPZ9,VALIDATION_17_C,False,False,False,10,1440,19,0,0.0,0.84,0.75,0.44,0.68,0.49,0.57,0.33,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__dH76ZByZk7sbtE2gF__k0__rep1,5Zqy84adwLwYtAf3t,0.6,0.7965061378659113,0.4898979485566356,0.0,0.0,10,dH76ZByZk7sbtE2gF,VALIDATION_17_C,False,False,False,10,1813,1,0,0.0,0.83,0.71,0.42,0.56,0.26,0.61,0.25,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__dH76ZByZk7sbtE2gF__k0__rep1,6behmymT2Ae6AEwNG,0.8,0.7776203966005666,0.4000000000000001,0.0,0.0,10,dH76ZByZk7sbtE2gF,VALIDATION_17_C,False,False,False,10,151,2,0,0.0,0.89,0.67,0.62,0.62,0.61,0.54,0.7,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__dH76ZByZk7sbtE2gF__k0__rep1,7hWaQGcDpD6miimQf,0.7,0.7870632672332389,0.45825756949558405,0.0,0.0,10,dH76ZByZk7sbtE2gF,VALIDATION_17_C,False,False,False,10,1714,3,0,0.0,0.83,0.65,0.43,0.8,0.24,0.76,0.25,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__dH76ZByZk7sbtE2gF__k0__rep1,8Z7C6yNXJwrmwxPfn,0.6,0.7965061378659113,0.4898979485566356,0.0,0.0,10,dH76ZByZk7sbtE2gF,VALIDATION_17_C,False,False,False,10,1860,4,0,0.0,0.47,0.59,0.4,0.66,0.41,0.6,0.1,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__dH76ZByZk7sbtE2gF__k0__rep1,AvDMyJwAYqSNA5tTW,1.0,0.7587346553352219,0.0,0.0,0.0,10,dH76ZByZk7sbtE2gF,VALIDATION_17_C,False,False,False,10,226,5,0,0.0,0.79,0.79,0.54,0.68,0.67,0.6,0.42,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__dH76ZByZk7sbtE2gF__k0__rep1,CPbw5L5u2RDdKZAWF,0.6,0.7965061378659113,0.4898979485566356,0.0,0.0,10,dH76ZByZk7sbtE2gF,VALIDATION_17_C,False,False,False,10,205,6,0,0.0,0.87,0.53,0.48,0.65,0.36,0.66,0.57,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__dH76ZByZk7sbtE2gF__k0__rep1,DAuKQ94w3hbtcDNWk,0.5,0.8059490084985835,0.5,0.0,0.0,10,dH76ZByZk7sbtE2gF,VALIDATION_17_C,False,False,False,10,52,7,0,0.0,0.86,0.56,0.4,0.73,0.28,0.77,0.32,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__dH76ZByZk7sbtE2gF__k0__rep1,EYsCBJPmwEbFhp7SM,0.7,0.7870632672332389,0.45825756949558405,0.0,0.0,10,dH76ZByZk7sbtE2gF,VALIDATION_17_C,False,False,False,10,911,8,0,0.0,0.62,0.64,0.51,0.72,0.64,0.64,0.38,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__dH76ZByZk7sbtE2gF__k0__rep1,KTJBwTj6KRsEKH4Px,0.7,0.7870632672332389,0.45825756949558405,0.0,0.0,10,dH76ZByZk7sbtE2gF,VALIDATION_17_C,False,False,False,10,768,9,0,0.0,0.51,0.66,0.63,0.78,0.39,0.71,0.39,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__dH76ZByZk7sbtE2gF__k0__rep1,LLiwk7Y7oJnM355wG,1.0,0.7587346553352219,0.0,0.0,0.0,10,dH76ZByZk7sbtE2gF,VALIDATION_17_C,False,False,False,10,1543,10,0,0.0,0.85,0.72,0.48,0.63,0.65,0.45,0.47,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__dH76ZByZk7sbtE2gF__k0__rep1,SbpYHiqkxJNtY2w7N,1.0,0.7587346553352219,0.0,0.0,0.0,10,dH76ZByZk7sbtE2gF,VALIDATION_17_C,False,False,False,10,391,11,0,0.0,0.96,0.71,0.35,0.53,0.71,0.4,0.35,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__dH76ZByZk7sbtE2gF__k0__rep1,Z6P7ek92CHNQpzs9b,1.0,0.7587346553352219,0.0,0.0,0.0,10,dH76ZByZk7sbtE2gF,VALIDATION_17_C,False,False,False,10,1245,12,0,0.0,0.75,0.55,0.52,0.63,0.49,0.62,0.34,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__dH76ZByZk7sbtE2gF__k0__rep1,ak6vfERFX5SDGxBCq,0.9,0.7681775259678942,0.30000000000000004,0.0,0.0,10,dH76ZByZk7sbtE2gF,VALIDATION_17_C,False,False,False,10,867,13,0,0.0,0.73,0.55,0.37,0.52,0.6,0.44,0.31,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__dH76ZByZk7sbtE2gF__k0__rep1,eBvftaukcrrwdF8rX,0.9,0.7681775259678942,0.30000000000000004,0.0,0.0,10,dH76ZByZk7sbtE2gF,VALIDATION_17_C,False,False,False,10,2004,14,0,0.0,0.93,0.54,0.54,0.53,0.63,0.44,0.56,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__dH76ZByZk7sbtE2gF__k0__rep1,eWF7XScAqhwWqTzMJ,0.5,0.8059490084985835,0.5,0.0,0.0,10,dH76ZByZk7sbtE2gF,VALIDATION_17_C,False,False,False,10,1205,15,0,0.0,0.74,0.66,0.51,0.84,0.27,0.82,0.41,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__dH76ZByZk7sbtE2gF__k0__rep1,qdoWZZffLq5vnoieK,0.9,0.7681775259678942,0.30000000000000004,0.0,0.0,10,dH76ZByZk7sbtE2gF,VALIDATION_17_C,False,False,False,10,1285,16,0,0.0,0.48,0.51,0.37,0.42,0.5,0.4,0.25,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__dH76ZByZk7sbtE2gF__k0__rep1,qfTgmCsm442BBWyHv,0.7,0.7870632672332389,0.45825756949558405,0.0,0.0,10,dH76ZByZk7sbtE2gF,VALIDATION_17_C,False,False,False,10,1583,17,0,0.0,0.71,0.59,0.45,0.66,0.33,0.67,0.4,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__dH76ZByZk7sbtE2gF__k0__rep1,sPn82wS24rrKMzCTQ,1.0,0.7587346553352219,0.0,0.0,0.0,10,dH76ZByZk7sbtE2gF,VALIDATION_17_C,False,False,False,10,1095,18,0,0.0,0.6,0.52,0.54,0.52,0.7,0.48,0.72,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__dH76ZByZk7sbtE2gF__k0__rep1,xkGXbSgQcnjivBS2A,0.7,0.7870632672332389,0.45825756949558405,0.0,0.0,10,dH76ZByZk7sbtE2gF,VALIDATION_17_C,False,False,False,10,282,19,0,0.0,0.63,0.71,0.4,0.63,0.52,0.59,0.22,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__gtuD76Xj3CHFmqnRp__k0__rep1,4ebRnGEtQ2uZ93Mkv,0.0,0.6218130311614731,0.0,0.0,0.0,10,gtuD76Xj3CHFmqnRp,VALIDATION_17_C,False,False,False,10,1916,1,0,0.0,0.75,0.86,0.42,0.77,0.46,0.65,0.31,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__gtuD76Xj3CHFmqnRp__k0__rep1,8khsunenuXGjnZFGq,0.7,0.5557129367327668,0.45825756949558405,0.0,0.0,10,gtuD76Xj3CHFmqnRp,VALIDATION_17_C,False,False,False,10,1302,2,0,0.0,0.8,0.68,0.38,0.58,0.57,0.51,0.28,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__gtuD76Xj3CHFmqnRp__k0__rep1,EHi7xRWxpLsveGPtu,0.4,0.5840415486307837,0.4898979485566356,0.0,0.0,10,gtuD76Xj3CHFmqnRp,VALIDATION_17_C,False,False,False,10,1839,3,0,0.0,0.3,0.51,0.49,0.72,0.33,0.73,0.34,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__gtuD76Xj3CHFmqnRp__k0__rep1,LSEEGem9d9LkQ9txR,0.1,0.6123701605288008,0.3,0.0,0.0,10,gtuD76Xj3CHFmqnRp,VALIDATION_17_C,False,False,False,10,1426,4,0,0.0,0.65,0.37,0.51,0.68,0.36,0.72,0.5,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__gtuD76Xj3CHFmqnRp__k0__rep1,MRxPqqip5gc5puuDj,1.0,0.5273843248347498,0.0,0.0,0.0,10,gtuD76Xj3CHFmqnRp,VALIDATION_17_C,False,False,False,10,688,5,0,0.0,0.51,0.5,0.41,0.65,0.5,0.56,0.24,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__gtuD76Xj3CHFmqnRp__k0__rep1,XFrriAHt9M8FDr4tD,1.0,0.5273843248347498,0.0,0.0,0.0,10,gtuD76Xj3CHFmqnRp,VALIDATION_17_C,False,False,False,10,1959,6,0,0.0,0.49,0.48,0.34,0.43,0.45,0.42,0.33,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__gtuD76Xj3CHFmqnRp__k0__rep1,YKiTYRsmggyE99MNh,0.6,0.5651558073654391,0.4898979485566356,0.0,0.0,10,gtuD76Xj3CHFmqnRp,VALIDATION_17_C,False,False,False,10,1834,7,0,0.0,0.83,0.65,0.62,0.62,0.61,0.5,0.44,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__gtuD76Xj3CHFmqnRp__k0__rep1,ZTv2gjq5w37PDvXzC,0.6,0.5651558073654391,0.4898979485566356,0.0,0.0,10,gtuD76Xj3CHFmqnRp,VALIDATION_17_C,False,False,False,10,1069,8,0,0.0,0.45,0.59,0.59,0.67,0.59,0.57,0.42,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__gtuD76Xj3CHFmqnRp__k0__rep1,dkeGPhbNJdetwZjEu,1.0,0.5273843248347498,0.0,0.0,0.0,10,gtuD76Xj3CHFmqnRp,VALIDATION_17_C,False,False,False,10,1705,9,0,0.0,0.6,0.61,0.5,0.4,0.86,0.27,0.75,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__gtuD76Xj3CHFmqnRp__k0__rep1,e6xeeBcDkyXepz9md,0.0,0.6218130311614731,0.0,0.0,0.0,10,gtuD76Xj3CHFmqnRp,VALIDATION_17_C,False,False,False,10,1709,10,0,0.0,0.52,0.49,0.33,0.65,0.27,0.67,0.28,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__gtuD76Xj3CHFmqnRp__k0__rep1,eYdJvc9FhgorDycA7,1.0,0.5273843248347498,0.0,0.0,0.0,10,gtuD76Xj3CHFmqnRp,VALIDATION_17_C,False,False,False,10,1110,11,0,0.0,0.93,0.56,0.49,0.51,0.73,0.36,0.39,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__gtuD76Xj3CHFmqnRp__k0__rep1,f5kwjJGEQu3hyGxHv,1.0,0.5273843248347498,0.0,0.0,0.0,10,gtuD76Xj3CHFmqnRp,VALIDATION_17_C,False,False,False,10,1381,12,0,0.0,0.79,0.81,0.34,0.56,0.67,0.42,0.42,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__gtuD76Xj3CHFmqnRp__k0__rep1,jHKBwoq6nzXiaWKfX,0.0,0.6218130311614731,0.0,0.0,0.0,10,gtuD76Xj3CHFmqnRp,VALIDATION_17_C,False,False,False,10,830,13,0,0.0,0.62,0.64,0.48,0.71,0.31,0.68,0.31,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__gtuD76Xj3CHFmqnRp__k0__rep1,jp2HRawjBu9WYnSYb,0.7,0.5557129367327668,0.45825756949558405,0.0,0.0,10,gtuD76Xj3CHFmqnRp,VALIDATION_17_C,False,False,False,10,1262,14,0,0.0,0.54,0.6,0.55,0.63,0.61,0.54,0.44,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__gtuD76Xj3CHFmqnRp__k0__rep1,njyZ2vJ6imD9Qqo2b,1.0,0.5273843248347498,0.0,0.0,0.0,10,gtuD76Xj3CHFmqnRp,VALIDATION_17_C,False,False,False,10,657,15,0,0.0,0.77,0.6,0.49,0.55,0.65,0.48,0.53,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__gtuD76Xj3CHFmqnRp__k0__rep1,px7EGthhRrYCTexWz,0.0,0.6218130311614731,0.0,0.0,0.0,10,gtuD76Xj3CHFmqnRp,VALIDATION_17_C,False,False,False,10,519,16,0,0.0,0.71,0.59,0.44,0.75,0.37,0.76,0.4,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__gtuD76Xj3CHFmqnRp__k0__rep1,uGS6eXdEb5HCnorbQ,0.4,0.5840415486307837,0.4898979485566356,0.0,0.0,10,gtuD76Xj3CHFmqnRp,VALIDATION_17_C,False,False,False,10,1351,17,0,0.0,0.31,0.56,0.38,0.7,0.3,0.68,0.1,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__gtuD76Xj3CHFmqnRp__k0__rep1,xfHMsrJSC7RPNjE6g,1.0,0.5273843248347498,0.0,0.0,0.0,10,gtuD76Xj3CHFmqnRp,VALIDATION_17_C,False,False,False,10,20,18,0,0.0,0.8,0.6,0.41,0.59,0.63,0.48,0.21,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__gtuD76Xj3CHFmqnRp__k0__rep1,zPzWKmAmPqLnj37FM,0.3,0.5934844192634561,0.45825756949558394,0.0,0.0,10,gtuD76Xj3CHFmqnRp,VALIDATION_17_C,False,False,False,10,1061,19,0,0.0,0.34,0.57,0.46,0.81,0.23,0.79,0.13,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__i596i4NGEqat8fsWS__k0__rep1,2Eczj76PbCcv3uzfe,1.0,0.8276676109537299,0.0,0.0,0.0,10,i596i4NGEqat8fsWS,VALIDATION_17_C,False,False,False,10,1652,1,0,0.0,0.82,0.75,0.37,0.58,0.6,0.38,0.32,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__i596i4NGEqat8fsWS__k0__rep1,2afwSQRzM6YWJK4Y7,0.8,0.8465533522190747,0.4000000000000001,0.0,0.0,10,i596i4NGEqat8fsWS,VALIDATION_17_C,False,False,False,10,138,2,0,0.0,0.69,0.63,0.45,0.5,0.57,0.47,0.47,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__i596i4NGEqat8fsWS__k0__rep1,4zEdghwwcDp8kywWq,1.0,0.8276676109537299,0.0,0.0,0.0,10,i596i4NGEqat8fsWS,VALIDATION_17_C,False,False,False,10,1518,3,0,0.0,0.56,0.54,0.41,0.35,0.67,0.21,0.32,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__i596i4NGEqat8fsWS__k0__rep1,A44ZFbJT8PR7nAtnZ,1.0,0.8276676109537299,0.0,0.0,0.0,10,i596i4NGEqat8fsWS,VALIDATION_17_C,False,False,False,10,506,4,0,0.0,0.83,0.42,0.26,0.54,0.69,0.43,0.31,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__i596i4NGEqat8fsWS__k0__rep1,AhZDPDDz5yWCDbhp7,0.9,0.8371104815864022,0.30000000000000004,0.0,0.0,10,i596i4NGEqat8fsWS,VALIDATION_17_C,False,False,False,10,648,5,0,0.0,0.54,0.64,0.36,0.51,0.49,0.48,0.22,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__i596i4NGEqat8fsWS__k0__rep1,Ee3Zjydq4kdPrEH3g,0.6,0.8654390934844193,0.4898979485566356,0.0,0.0,10,i596i4NGEqat8fsWS,VALIDATION_17_C,False,False,False,10,1892,6,0,0.0,0.72,0.64,0.45,0.82,0.27,0.79,0.26,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__i596i4NGEqat8fsWS__k0__rep1,JSYYR6iyYEwyeCuiu,0.9,0.8371104815864022,0.30000000000000004,0.0,0.0,10,i596i4NGEqat8fsWS,VALIDATION_17_C,False,False,False,10,1525,7,0,0.0,0.34,0.71,0.48,0.57,0.43,0.51,0.29,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__i596i4NGEqat8fsWS__k0__rep1,K8zjQid2QDvJMAEj4,0.6,0.8654390934844193,0.4898979485566356,0.0,0.0,10,i596i4NGEqat8fsWS,VALIDATION_17_C,False,False,False,10,1784,8,0,0.0,0.58,0.62,0.57,0.83,0.28,0.88,0.21,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__i596i4NGEqat8fsWS__k0__rep1,PsJ3cLf6aZcFhxFpM,0.8,0.8465533522190747,0.4000000000000001,0.0,0.0,10,i596i4NGEqat8fsWS,VALIDATION_17_C,False,False,False,10,104,9,0,0.0,0.79,0.35,0.58,0.69,0.54,0.66,0.47,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__i596i4NGEqat8fsWS__k0__rep1,SJCveaAmQNvdEc3mN,0.8,0.8465533522190747,0.4000000000000001,0.0,0.0,10,i596i4NGEqat8fsWS,VALIDATION_17_C,False,False,False,10,465,10,0,0.0,0.47,0.57,0.45,0.64,0.43,0.62,0.34,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__i596i4NGEqat8fsWS__k0__rep1,Y9PbZ3SzzbuFyA7Nc,0.9,0.8371104815864022,0.30000000000000004,0.0,0.0,10,i596i4NGEqat8fsWS,VALIDATION_17_C,False,False,False,10,1973,11,0,0.0,0.53,0.48,0.38,0.54,0.55,0.47,0.41,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__i596i4NGEqat8fsWS__k0__rep1,i2seLjRyBHHfYCcES,1.0,0.8276676109537299,0.0,0.0,0.0,10,i596i4NGEqat8fsWS,VALIDATION_17_C,False,False,False,10,1962,12,0,0.0,0.67,0.6,0.36,0.39,0.72,0.26,0.39,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__i596i4NGEqat8fsWS__k0__rep1,k8deYrLfiKzmDHZkj,0.7,0.8559962228517468,0.45825756949558405,0.0,0.0,10,i596i4NGEqat8fsWS,VALIDATION_17_C,False,False,False,10,1017,13,0,0.0,0.39,0.57,0.51,0.74,0.48,0.69,0.32,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__i596i4NGEqat8fsWS__k0__rep1,mXcXd45qBwBfJujjk,0.8,0.8465533522190747,0.4000000000000001,0.0,0.0,10,i596i4NGEqat8fsWS,VALIDATION_17_C,False,False,False,10,1055,14,0,0.0,0.68,0.65,0.5,0.61,0.49,0.55,0.4,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__i596i4NGEqat8fsWS__k0__rep1,miNXsxPWNoZh2k9Gm,1.0,0.8276676109537299,0.0,0.0,0.0,10,i596i4NGEqat8fsWS,VALIDATION_17_C,False,False,False,10,129,15,0,0.0,0.6,0.31,0.41,0.48,0.6,0.45,0.22,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__i596i4NGEqat8fsWS__k0__rep1,qE3S8RjSn8B9Fu4TL,0.7,0.8559962228517468,0.45825756949558405,0.0,0.0,10,i596i4NGEqat8fsWS,VALIDATION_17_C,False,False,False,10,1260,16,0,0.0,0.56,0.78,0.41,0.61,0.48,0.53,0.16,gpt-5.1 twin
