custom_id,record_id,unit_id,treatment_name,TreatmentCode,Treatment,PersonalizedTreatment,scenario,case,scenario_order,cell_name,data_source,UGProposer_delegated,UGResponder_delegated,TGSender_delegated,TGReceiver_delegated,PD_delegated,SH_delegated,C_delegated,UGProposer_decision,UGProposer_decision_nonnull,UGProposer_decision_state,UGResponder_decision,UGResponder_decision_nonnull,UGResponder_decision_state,TGSender_decision,TGSender_decision_nonnull,TGSender_decision_state,TGReceiver_decision,TGReceiver_decision_nonnull,TGReceiver_decision_state,PD_decision,PD_decision_nonnull,PD_decision_state,SH_decision,SH_decision_nonnull,SH_decision_state,C_decision,C_decision_nonnull,C_decision_state
multi_game_llm_fvk2c__457,457,457,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__457,457,457,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Earth,1,Earth
multi_game_llm_fvk2c__457,457,457,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,3.0,1,3,4.0,1,4,NO,1,NO,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__468,468,468,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__468,468,468,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__468,468,468,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,4.0,1,4,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__485,485,485,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__485,485,485,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__485,485,485,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,4.0,1,4,YES,1,YES,3.0,1,3,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__510,510,510,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__510,510,510,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__510,510,510,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,3.0,1,3,2.0,1,2,NO,1,NO,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__539,539,539,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__539,539,539,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__539,539,539,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,3.0,1,3,4.0,1,4,NO,1,NO,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__722,722,722,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__722,722,722,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,4.0,1,4,YES,1,YES,2.0,1,2,B,1,B,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__722,722,722,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,3.0,1,3,5.0,1,5,NO,1,NO,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__77,77,77,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,6.0,1,6,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__77,77,77,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__77,77,77,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,4.0,1,4,YES,1,YES,3.0,1,3,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__780,780,780,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,6.0,1,6,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__780,780,780,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__780,780,780,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,4.0,1,4,NO,1,NO,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__82,82,82,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,6.0,1,6,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__82,82,82,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__82,82,82,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,4.0,1,4,YES,1,YES,3.0,1,3,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__942,942,942,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__942,942,942,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__942,942,942,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,3.0,1,3,2.0,1,2,YES,1,YES,3.0,1,3,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__947,947,947,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__947,947,947,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__947,947,947,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,4.0,1,4,YES,1,YES,1.0,1,1,B,1,B,Y,1,Y,Earth,1,Earth
multi_game_llm_fvk2c__972,972,972,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,2.0,1,2,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__972,972,972,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Earth,1,Earth
multi_game_llm_fvk2c__972,972,972,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,3.0,1,3,4.0,1,4,NO,1,NO,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1005,1005,1005,TRU,TRU,TransparentRandom,0,AISupport,AgainstHuman,1,TRU__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1005,1005,1005,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstHuman,2,TRU__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1005,1005,1005,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstAI,3,TRU__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,4.0,1,4,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1083,1083,1083,TRU,TRU,TransparentRandom,0,AISupport,AgainstHuman,1,TRU__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1083,1083,1083,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstHuman,2,TRU__NoAISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1083,1083,1083,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstAI,3,TRU__NoAISupport__AgainstAI,generated,,,,,,,,3.0,1,3,4.0,1,4,NO,1,NO,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1121,1121,1121,TRU,TRU,TransparentRandom,0,AISupport,AgainstHuman,1,TRU__AISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1121,1121,1121,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstHuman,2,TRU__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1121,1121,1121,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstAI,3,TRU__NoAISupport__AgainstAI,generated,,,,,,,,3.0,1,3,2.0,1,2,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1194,1194,1194,TRU,TRU,TransparentRandom,0,AISupport,AgainstHuman,1,TRU__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1194,1194,1194,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstHuman,2,TRU__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1194,1194,1194,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstAI,3,TRU__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,2.0,1,2,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1229,1229,1229,TRU,TRU,TransparentRandom,0,AISupport,AgainstHuman,1,TRU__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1229,1229,1229,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstHuman,2,TRU__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1229,1229,1229,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstAI,3,TRU__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,4.0,1,4,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Earth,1,Earth
multi_game_llm_fvk2c__1237,1237,1237,TRU,TRU,TransparentRandom,0,AISupport,AgainstHuman,1,TRU__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1237,1237,1237,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstHuman,2,TRU__NoAISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1237,1237,1237,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstAI,3,TRU__NoAISupport__AgainstAI,generated,,,,,,,,3.0,1,3,4.0,1,4,NO,1,NO,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1377,1377,1377,TRU,TRU,TransparentRandom,0,AISupport,AgainstHuman,1,TRU__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,2.0,1,2,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1377,1377,1377,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstHuman,2,TRU__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1377,1377,1377,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstAI,3,TRU__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,4.0,1,4,YES,1,YES,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1390,1390,1390,TRU,TRU,TransparentRandom,0,AISupport,AgainstHuman,1,TRU__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1390,1390,1390,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstHuman,2,TRU__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1390,1390,1390,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstAI,3,TRU__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,4.0,1,4,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Earth,1,Earth
multi_game_llm_fvk2c__1407,1407,1407,TRU,TRU,TransparentRandom,0,AISupport,AgainstHuman,1,TRU__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1407,1407,1407,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstHuman,2,TRU__NoAISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1407,1407,1407,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstAI,3,TRU__NoAISupport__AgainstAI,generated,,,,,,,,3.0,1,3,4.0,1,4,NO,1,NO,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1494,1494,1494,TRU,TRU,TransparentRandom,0,AISupport,AgainstHuman,1,TRU__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,2.0,1,2,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1494,1494,1494,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstHuman,2,TRU__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1494,1494,1494,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstAI,3,TRU__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Earth,1,Earth
multi_game_llm_fvk2c__1541,1541,1541,TRU,TRU,TransparentRandom,0,AISupport,AgainstHuman,1,TRU__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1541,1541,1541,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstHuman,2,TRU__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1541,1541,1541,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstAI,3,TRU__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,4.0,1,4,YES,1,YES,3.0,1,3,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1557,1557,1557,TRU,TRU,TransparentRandom,0,AISupport,AgainstHuman,1,TRU__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1557,1557,1557,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstHuman,2,TRU__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1557,1557,1557,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstAI,3,TRU__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,4.0,1,4,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1594,1594,1594,TRU,TRU,TransparentRandom,0,AISupport,AgainstHuman,1,TRU__AISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,B,1,B,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1594,1594,1594,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstHuman,2,TRU__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1594,1594,1594,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstAI,3,TRU__NoAISupport__AgainstAI,generated,,,,,,,,3.0,1,3,4.0,1,4,NO,1,NO,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1596,1596,1596,TRU,TRU,TransparentRandom,0,AISupport,AgainstHuman,1,TRU__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1596,1596,1596,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstHuman,2,TRU__NoAISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1596,1596,1596,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstAI,3,TRU__NoAISupport__AgainstAI,generated,,,,,,,,3.0,1,3,4.0,1,4,NO,1,NO,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1618,1618,1618,TRU,TRU,TransparentRandom,0,AISupport,AgainstHuman,1,TRU__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1618,1618,1618,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstHuman,2,TRU__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1618,1618,1618,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstAI,3,TRU__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,2.0,1,2,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1743,1743,1743,TRU,TRU,TransparentRandom,0,AISupport,AgainstHuman,1,TRU__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1743,1743,1743,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstHuman,2,TRU__NoAISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,2.0,1,2,B,1,B,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1743,1743,1743,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstAI,3,TRU__NoAISupport__AgainstAI,generated,,,,,,,,3.0,1,3,4.0,1,4,NO,1,NO,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1828,1828,1828,TRU,TRU,TransparentRandom,0,AISupport,AgainstHuman,1,TRU__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1828,1828,1828,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstHuman,2,TRU__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1828,1828,1828,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstAI,3,TRU__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,2.0,1,2,YES,1,YES,3.0,1,3,B,1,B,X,1,X,Mars,1,Mars
multi_game_llm_fvk2c__1831,1831,1831,TRU,TRU,TransparentRandom,0,AISupport,AgainstHuman,1,TRU__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1831,1831,1831,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstHuman,2,TRU__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1831,1831,1831,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstAI,3,TRU__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,4.0,1,4,YES,1,YES,1.0,1,1,B,1,B,Y,1,Y,Earth,1,Earth
multi_game_llm_fvk2c__1842,1842,1842,TRU,TRU,TransparentRandom,0,AISupport,AgainstHuman,1,TRU__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1842,1842,1842,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstHuman,2,TRU__NoAISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1842,1842,1842,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstAI,3,TRU__NoAISupport__AgainstAI,generated,,,,,,,,3.0,1,3,4.0,1,4,NO,1,NO,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1924,1924,1924,TRU,TRU,TransparentRandom,0,AISupport,AgainstHuman,1,TRU__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1924,1924,1924,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstHuman,2,TRU__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1924,1924,1924,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstAI,3,TRU__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,2.0,1,2,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__2065,2065,2065,TRU,TRU,TransparentRandom,0,AISupport,AgainstHuman,1,TRU__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2065,2065,2065,TRU,TRU,TransparentRandom,0,NoAISupport,AgainstHuman,2,TRU__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
