custom_id,record_id,unit_id,treatment_name,variant,model,chip_family,chip_family_display,cohort_name,stage_name,stage_code,experiment_name,players_json,chip_definitions_json,participant_chip_values_json,initial_chip_holdings_json,turn_order_json
chip_bargain__chip4_cohort_04_m7xlmc_game_2_alt_profile,chip4__cohort_04_m7xlmc__game_2_alt_profile,chip4__cohort_04_m7xlmc__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 04-m7xlmc,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p1 (n=20),"[""alligator-blue-4648"", ""owl-green-5917"", ""ram-blue-1430""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""ram-blue-1430"": {""PURPLE"": 1.0, ""GREEN"": 0.5, ""RED"": 0.8, ""BLUE"": 0.4}, ""alligator-blue-4648"": {""PURPLE"": 0.9, ""GREEN"": 0.5, ""RED"": 0.9, ""BLUE"": 1.0}, ""owl-green-5917"": {""GREEN"": 0.5, ""RED"": 0.8, ""BLUE"": 0.3, ""PURPLE"": 0.5}}","{""alligator-blue-4648"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""owl-green-5917"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""ram-blue-1430"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""alligator-blue-4648"", ""owl-green-5917"", ""ram-blue-1430""]"
chip_bargain__chip4_cohort_04_m89542_game_2_alt_profile,chip4__cohort_04_m89542__game_2_alt_profile,chip4__cohort_04_m89542__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 04-m89542,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p2,"[""butterfly-yellow-2785"", ""badger-blue-8654"", ""cat-pink-5829""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""butterfly-yellow-2785"": {""GREEN"": 0.5, ""RED"": 0.4, ""BLUE"": 0.3, ""PURPLE"": 0.2}, ""cat-pink-5829"": {""PURPLE"": 0.4, ""GREEN"": 0.5, ""BLUE"": 0.6, ""RED"": 0.2}, ""badger-blue-8654"": {""BLUE"": 1.0, ""PURPLE"": 0.5, ""RED"": 0.9, ""GREEN"": 0.5}}","{""butterfly-yellow-2785"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""badger-blue-8654"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""cat-pink-5829"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""butterfly-yellow-2785"", ""badger-blue-8654"", ""cat-pink-5829""]"
chip_bargain__chip4_cohort_04_m8aboy_game_2_alt_profile,chip4__cohort_04_m8aboy__game_2_alt_profile,chip4__cohort_04_m8aboy__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 04-m8aboy,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p4,"[""ram-red-1301"", ""goose-orange-349"", ""butterfly-orange-8262""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""butterfly-orange-8262"": {""GREEN"": 0.5, ""PURPLE"": 0.4, ""BLUE"": 0.5, ""RED"": 0.5}, ""ram-red-1301"": {""BLUE"": 1.0, ""GREEN"": 0.5, ""PURPLE"": 0.9, ""RED"": 0.1}, ""goose-orange-349"": {""RED"": 0.4, ""PURPLE"": 0.3, ""GREEN"": 0.5, ""BLUE"": 0.8}}","{""ram-red-1301"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""goose-orange-349"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""butterfly-orange-8262"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""ram-red-1301"", ""goose-orange-349"", ""butterfly-orange-8262""]"
chip_bargain__chip4_cohort_05_m7xlsd_game_2_alt_profile,chip4__cohort_05_m7xlsd__game_2_alt_profile,chip4__cohort_05_m7xlsd__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 05-m7xlsd,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p1 (n=20),"[""whale-pink-487"", ""iguana-red-1430"", ""duck-red-8937""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""duck-red-8937"": {""RED"": 0.7, ""BLUE"": 0.9, ""PURPLE"": 0.6, ""GREEN"": 0.5}, ""iguana-red-1430"": {""GREEN"": 0.5, ""PURPLE"": 0.1, ""RED"": 0.2, ""BLUE"": 0.6}, ""whale-pink-487"": {""RED"": 0.6, ""BLUE"": 0.8, ""GREEN"": 0.5, ""PURPLE"": 1.0}}","{""whale-pink-487"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""iguana-red-1430"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""duck-red-8937"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""whale-pink-487"", ""iguana-red-1430"", ""duck-red-8937""]"
chip_bargain__chip4_cohort_05_m89542_game_2_alt_profile,chip4__cohort_05_m89542__game_2_alt_profile,chip4__cohort_05_m89542__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 05-m89542,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p2,"[""lion-yellow-9203"", ""ram-purple-8899"", ""owl-yellow-9160""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""ram-purple-8899"": {""PURPLE"": 0.8, ""BLUE"": 0.2, ""RED"": 0.3, ""GREEN"": 0.5}, ""lion-yellow-9203"": {""PURPLE"": 0.4, ""RED"": 0.1, ""GREEN"": 0.5, ""BLUE"": 0.2}, ""owl-yellow-9160"": {""GREEN"": 0.5, ""PURPLE"": 0.9, ""BLUE"": 0.6, ""RED"": 0.8}}","{""lion-yellow-9203"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""ram-purple-8899"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""owl-yellow-9160"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""lion-yellow-9203"", ""ram-purple-8899"", ""owl-yellow-9160""]"
chip_bargain__chip4_cohort_05_m898xg_game_2_alt_profile,chip4__cohort_05_m898xg__game_2_alt_profile,chip4__cohort_05_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p3,"[""butterfly-purple-4350"", ""owl-yellow-8687"", ""ram-green-9746""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""ram-green-9746"": {""PURPLE"": 0.4, ""RED"": 0.7, ""BLUE"": 0.3, ""GREEN"": 0.5}, ""owl-yellow-8687"": {""PURPLE"": 0.7, ""RED"": 0.2, ""GREEN"": 0.5, ""BLUE"": 0.9}, ""butterfly-purple-4350"": {""BLUE"": 0.4, ""GREEN"": 0.5, ""RED"": 0.3, ""PURPLE"": 0.7}}","{""butterfly-purple-4350"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""owl-yellow-8687"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""ram-green-9746"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""butterfly-purple-4350"", ""owl-yellow-8687"", ""ram-green-9746""]"
chip_bargain__chip4_cohort_05_m8aboy_game_2_alt_profile,chip4__cohort_05_m8aboy__game_2_alt_profile,chip4__cohort_05_m8aboy__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 05-m8aboy,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p4,"[""owl-red-4188"", ""dolphin-purple-5083"", ""whale-purple-6500""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""whale-purple-6500"": {""GREEN"": 0.5, ""PURPLE"": 0.2, ""BLUE"": 0.4, ""RED"": 0.1}, ""dolphin-purple-5083"": {""PURPLE"": 0.4, ""GREEN"": 0.5, ""BLUE"": 0.6, ""RED"": 0.7}, ""owl-red-4188"": {""RED"": 0.5, ""GREEN"": 0.5, ""BLUE"": 0.1, ""PURPLE"": 0.8}}","{""owl-red-4188"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""dolphin-purple-5083"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""whale-purple-6500"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""owl-red-4188"", ""dolphin-purple-5083"", ""whale-purple-6500""]"
chip_bargain__chip4_cohort_06_m895x2_game_2_alt_profile,chip4__cohort_06_m895x2__game_2_alt_profile,chip4__cohort_06_m895x2__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 06-m895x2,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p2,"[""alligator-orange-1621"", ""dolphin-pink-1017"", ""duck-green-5428""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""duck-green-5428"": {""RED"": 0.9, ""GREEN"": 0.5, ""PURPLE"": 0.1, ""BLUE"": 0.9}, ""alligator-orange-1621"": {""RED"": 0.8, ""BLUE"": 0.9, ""PURPLE"": 0.7, ""GREEN"": 0.5}, ""dolphin-pink-1017"": {""GREEN"": 0.5, ""RED"": 0.8, ""BLUE"": 0.7, ""PURPLE"": 0.3}}","{""alligator-orange-1621"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""dolphin-pink-1017"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""duck-green-5428"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""alligator-orange-1621"", ""dolphin-pink-1017"", ""duck-green-5428""]"
chip_bargain__chip4_cohort_06_m89b9z_game_2_alt_profile,chip4__cohort_06_m89b9z__game_2_alt_profile,chip4__cohort_06_m89b9z__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 06-m89b9z,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p3,"[""whale-pink-7682"", ""duck-purple-3491"", ""swan-green-9081""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""whale-pink-7682"": {""PURPLE"": 1.0, ""RED"": 0.9, ""BLUE"": 0.7, ""GREEN"": 0.5}, ""duck-purple-3491"": {""PURPLE"": 0.4, ""RED"": 0.8, ""GREEN"": 0.5, ""BLUE"": 0.8}, ""swan-green-9081"": {""BLUE"": 0.5, ""RED"": 0.6, ""PURPLE"": 0.4, ""GREEN"": 0.5}}","{""whale-pink-7682"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""duck-purple-3491"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""swan-green-9081"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""whale-pink-7682"", ""duck-purple-3491"", ""swan-green-9081""]"
chip_bargain__chip4_cohort_06_m8acrp_game_2_alt_profile,chip4__cohort_06_m8acrp__game_2_alt_profile,chip4__cohort_06_m8acrp__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 06-m8acrp,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p4,"[""zebra-red-3364"", ""pig-green-499"", ""swan-purple-7217""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""swan-purple-7217"": {""BLUE"": 0.9, ""RED"": 0.3, ""PURPLE"": 0.6, ""GREEN"": 0.5}, ""pig-green-499"": {""GREEN"": 0.5, ""BLUE"": 0.4, ""PURPLE"": 0.1, ""RED"": 0.5}, ""zebra-red-3364"": {""BLUE"": 0.2, ""GREEN"": 0.5, ""RED"": 1.0, ""PURPLE"": 0.5}}","{""zebra-red-3364"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""pig-green-499"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""swan-purple-7217"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""zebra-red-3364"", ""pig-green-499"", ""swan-purple-7217""]"
chip_bargain__chip4_cohort_07_m896vn_game_2_alt_profile,chip4__cohort_07_m896vn__game_2_alt_profile,chip4__cohort_07_m896vn__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 07-m896vn,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p2,"[""turtle-purple-273"", ""zebra-blue-2700"", ""swan-orange-6532""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""zebra-blue-2700"": {""RED"": 0.7, ""GREEN"": 0.5, ""PURPLE"": 0.3, ""BLUE"": 0.2}, ""turtle-purple-273"": {""RED"": 0.6, ""GREEN"": 0.5, ""PURPLE"": 0.2, ""BLUE"": 0.4}, ""swan-orange-6532"": {""GREEN"": 0.5, ""PURPLE"": 0.3, ""RED"": 0.7, ""BLUE"": 0.5}}","{""turtle-purple-273"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""zebra-blue-2700"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""swan-orange-6532"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""turtle-purple-273"", ""zebra-blue-2700"", ""swan-orange-6532""]"
chip_bargain__chip4_cohort_07_m8ad4g_game_2_alt_profile,chip4__cohort_07_m8ad4g__game_2_alt_profile,chip4__cohort_07_m8ad4g__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 07-m8ad4g,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p4,"[""kangaroo-red-5113"", ""unicorn-yellow-3690"", ""frog-orange-8868""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""kangaroo-red-5113"": {""GREEN"": 0.5, ""BLUE"": 0.2, ""RED"": 0.9, ""PURPLE"": 0.4}, ""unicorn-yellow-3690"": {""RED"": 0.7, ""GREEN"": 0.5, ""PURPLE"": 0.6, ""BLUE"": 0.4}, ""frog-orange-8868"": {""RED"": 0.1, ""PURPLE"": 0.9, ""BLUE"": 0.4, ""GREEN"": 0.5}}","{""kangaroo-red-5113"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""unicorn-yellow-3690"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""frog-orange-8868"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""kangaroo-red-5113"", ""unicorn-yellow-3690"", ""frog-orange-8868""]"
chip_bargain__chip4_cohort_08_m7xm7k_game_2_alt_profile,chip4__cohort_08_m7xm7k__game_2_alt_profile,chip4__cohort_08_m7xm7k__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 08-m7xm7k,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p1 (n=20),"[""zebra-pink-6926"", ""swan-green-4000"", ""dolphin-green-2899""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""zebra-pink-6926"": {""PURPLE"": 0.9, ""RED"": 0.1, ""BLUE"": 1.0, ""GREEN"": 0.5}, ""dolphin-green-2899"": {""RED"": 0.6, ""PURPLE"": 0.7, ""BLUE"": 0.5, ""GREEN"": 0.5}, ""swan-green-4000"": {""GREEN"": 0.5, ""BLUE"": 0.2, ""PURPLE"": 0.4, ""RED"": 0.4}}","{""zebra-pink-6926"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""swan-green-4000"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""dolphin-green-2899"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""zebra-pink-6926"", ""swan-green-4000"", ""dolphin-green-2899""]"
chip_bargain__chip4_cohort_08_m8ad5n_game_2_alt_profile,chip4__cohort_08_m8ad5n__game_2_alt_profile,chip4__cohort_08_m8ad5n__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 08-m8ad5n,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p4,"[""turtle-pink-5956"", ""hamster-red-132"", ""elephant-blue-3237""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""hamster-red-132"": {""PURPLE"": 0.9, ""RED"": 0.3, ""GREEN"": 0.5, ""BLUE"": 0.8}, ""elephant-blue-3237"": {""RED"": 0.9, ""PURPLE"": 0.2, ""BLUE"": 0.6, ""GREEN"": 0.5}, ""turtle-pink-5956"": {""BLUE"": 0.2, ""RED"": 0.1, ""GREEN"": 0.5, ""PURPLE"": 0.6}}","{""turtle-pink-5956"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""hamster-red-132"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""elephant-blue-3237"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""turtle-pink-5956"", ""hamster-red-132"", ""elephant-blue-3237""]"
