sample_index,scenario_index,sample_within_scenario,custom_id,source_custom_id,response_id,extended_session_id,user_id,scenario_order,scenario_hash,global_count,left_action,right_action,option_a_screen_side,option_b_screen_side,option_a_action,option_b_action,gold_choice,gold_action,user_country3,user_country3_raw_full_file,review_age,review_education,review_gender,review_income,review_political,review_religious,scenario_type,scenario_type_strict,attribute_level,pedped,input_char_count,estimated_input_tokens_4_chars_per_token,estimated_input_tokens_3_5_chars_per_token,prompt,source_run_name,prompt_version,temperature_included
379,76,4,mm_individual_demo_076_04_ab,mm_individual_demo_076_04,awbcoQMKRSYZLpm2N,593924383_8583782756758054.0,8583782756758060,8,6dfd2a42768065eb9eca222c2ec78fb5,10712,stay,swerve,left,right,stay,swerve,B,swerve,NOR,NOR,19,underHigh,male,under5000,0.86,0.07,Fitness,Fitness,Fat,1,861,216,246,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 19
Gender: Male
Education: Less than a high school diploma
Annual income: Under $5,000
Political views: 0.86 on a conservative (0) to progressive (1) scale
Religiosity: 0.07 on a not religious (0) to very religious (1) scale
Country: NOR

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 man crossing on a green light.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 male athlete crossing on a red light.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
380,76,5,mm_individual_demo_076_05_ab,mm_individual_demo_076_05,cpgwAWaAXoWnJHW5k,762347332_9027346038835772.0,9027346038835770,4,6dfd2a42768065eb9eca222c2ec78fb5,10712,swerve,stay,left,right,swerve,stay,A,swerve,DEU,DEU,20,high,male,5000,0.79,0,Fitness,Fitness,Fat,1,851,213,244,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 20
Gender: Male
Education: High school diploma
Annual income: $5,000-$10,000
Political views: 0.79 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: DEU

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 male athlete crossing on a red light.
(B) Continue ahead through the crossing. The following pedestrians die: 1 man crossing on a green light.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
381,77,1,mm_individual_demo_077_01_ab,mm_individual_demo_077_01,7uunwei8gJDMzc4JF,49661296_6249936483384240.0,6249936483384240,13,ab459e8ad43c894a308a1d6f7c02f3bd,10686,stay,swerve,left,right,stay,swerve,B,swerve,JPN,JPN,40,college,female,10000,0.44,0.42,Age,Age,Young,0,802,201,230,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 40
Gender: Female
Education: Attended college
Annual income: $10,001-$15,000
Political views: 0.44 on a conservative (0) to progressive (1) scale
Religiosity: 0.42 on a not religious (0) to very religious (1) scale
Country: JPN

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead into a concrete barrier. The following passengers die: 1 man.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 elderly man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
382,77,2,mm_individual_demo_077_02_ab,mm_individual_demo_077_02,8oLsfSTRGJQwWMGbY,926848913_7459408565613319.0,7459408565613320,10,ab459e8ad43c894a308a1d6f7c02f3bd,10686,stay,swerve,left,right,stay,swerve,A,stay,JPN,JPN,21,high,male,5000,0.24,0,Age,Age,Young,0,802,201,230,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 21
Gender: Male
Education: High school diploma
Annual income: $5,000-$10,000
Political views: 0.24 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: JPN

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead into a concrete barrier. The following passengers die: 1 man.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 elderly man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
383,77,3,mm_individual_demo_077_03_ab,mm_individual_demo_077_03,qvumsf9d8TGxDiZhC,-853452245_4412774673539472.0,4412774673539470,13,ab459e8ad43c894a308a1d6f7c02f3bd,10686,stay,swerve,left,right,stay,swerve,B,swerve,CHN,CHN,21,bachelor,female,under5000,0.76,1,Age,Age,Young,0,798,200,228,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 21
Gender: Female
Education: Bachelor degree
Annual income: Under $5,000
Political views: 0.76 on a conservative (0) to progressive (1) scale
Religiosity: 1.00 on a not religious (0) to very religious (1) scale
Country: CHN

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead into a concrete barrier. The following passengers die: 1 man.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 elderly man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
384,77,4,mm_individual_demo_077_04_ab,mm_individual_demo_077_04,vT78RGriBxTz9hLdr,-611365319_4682957849452124.0,4682957849452130,5,ab459e8ad43c894a308a1d6f7c02f3bd,10686,stay,swerve,left,right,stay,swerve,B,swerve,ISR,ISR,64,graduate,male,35000,0.9,0,Age,Age,Young,0,799,200,229,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 64
Gender: Male
Education: Graduate degree
Annual income: $35,001-$50,000
Political views: 0.90 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: ISR

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead into a concrete barrier. The following passengers die: 1 man.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 elderly man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
385,77,5,mm_individual_demo_077_05_ab,mm_individual_demo_077_05,ygarXZ4Md3MTbaPjx,1614232511_9796522969845682.0,9796522969845680,4,ab459e8ad43c894a308a1d6f7c02f3bd,10686,stay,swerve,left,right,stay,swerve,A,stay,USA,USA,37,others,male,above100000,0,1,Age,Age,Young,0,788,197,226,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 37
Gender: Male
Education: others
Annual income: Over $100,000
Political views: 0.00 on a conservative (0) to progressive (1) scale
Religiosity: 1.00 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead into a concrete barrier. The following passengers die: 1 man.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 elderly man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
386,78,1,mm_individual_demo_078_01_ab,mm_individual_demo_078_01,bM58eGctahyPfDRSA,-109611395_6089052494032614.0,6089052494032620,9,6a735cb05a4f2ec78bdc8b4e7b01e498,10668,stay,swerve,left,right,stay,swerve,A,stay,HKG,HKG,30,bachelor,female,35000,0.73,0,Age,Age,Old,0,801,201,229,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 30
Gender: Female
Education: Bachelor degree
Annual income: $35,001-$50,000
Political views: 0.73 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: HKG

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead into a concrete barrier. The following passengers die: 1 elderly man.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
387,78,2,mm_individual_demo_078_02_ab,mm_individual_demo_078_02,pZgJtZhxWpRcqLAMx,-1284194245_7140320615765468.0,7140320615765470,12,6a735cb05a4f2ec78bdc8b4e7b01e498,10668,swerve,stay,left,right,swerve,stay,B,stay,BRA,BRA,21,college,male,under5000,0,0.5,Age,Age,Old,0,797,200,228,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 21
Gender: Male
Education: Attended college
Annual income: Under $5,000
Political views: 0.00 on a conservative (0) to progressive (1) scale
Religiosity: 0.50 on a not religious (0) to very religious (1) scale
Country: BRA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 man.
(B) Continue ahead into a concrete barrier. The following passengers die: 1 elderly man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
388,78,3,mm_individual_demo_078_03_ab,mm_individual_demo_078_03,qKgwfLrocPrRtyrXi,-1772339827_9927487326406280.0,9927487326406280,13,6a735cb05a4f2ec78bdc8b4e7b01e498,10668,swerve,stay,left,right,swerve,stay,B,stay,LVA,LVA,34,graduate,male,80000,1,0,Age,Age,Old,0,800,200,229,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 34
Gender: Male
Education: Graduate degree
Annual income: $80,001-$100,000
Political views: 1.00 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: LVA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 man.
(B) Continue ahead into a concrete barrier. The following passengers die: 1 elderly man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
389,78,4,mm_individual_demo_078_04_ab,mm_individual_demo_078_04,wW9BqMCitzKLb5W7j,1062767217_4603160946527571.0,4603160946527570,7,6a735cb05a4f2ec78bdc8b4e7b01e498,10668,swerve,stay,left,right,swerve,stay,B,stay,SWE,SWE,20,high,female,under5000,0.5,0.5,Age,Age,Old,0,802,201,230,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 20
Gender: Female
Education: High school diploma
Annual income: Under $5,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.50 on a not religious (0) to very religious (1) scale
Country: SWE

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 man.
(B) Continue ahead into a concrete barrier. The following passengers die: 1 elderly man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
390,78,5,mm_individual_demo_078_05_ab,mm_individual_demo_078_05,whLjGB6Yd93HRFRki,1861113394_8147820879239589.0,8147820879239590,2,6a735cb05a4f2ec78bdc8b4e7b01e498,10668,stay,swerve,left,right,stay,swerve,A,stay,NLD,NLD,24,graduate,female,15000,0.5,1,Age,Age,Old,0,801,201,229,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 24
Gender: Female
Education: Graduate degree
Annual income: $15,001-$25,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 1.00 on a not religious (0) to very religious (1) scale
Country: NLD

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead into a concrete barrier. The following passengers die: 1 elderly man.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
391,79,1,mm_individual_demo_079_01_ab,mm_individual_demo_079_01,3275WT5tJ8PFGXYcs,1064037140_6252928612765812.0,6252928612765810,7,f31aa671c54164721a10f47b954eb64c,10658,stay,swerve,left,right,stay,swerve,B,swerve,IND,IND,41,graduate,male,50000,0.12,0.8,Fitness,Fitness,Fat,1,852,213,244,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 41
Gender: Male
Education: Graduate degree
Annual income: $50,001-$80,000
Political views: 0.12 on a conservative (0) to progressive (1) scale
Religiosity: 0.80 on a not religious (0) to very religious (1) scale
Country: IND

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 woman crossing on a green light.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 female athlete crossing on a red light.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
