custom_id,record_id,unit_id,treatment_name,gold_target,variant,model,TreatmentCode,Treatment,PersonalizedTreatment,num_scenarios,scenario_manifest_json,data_source,UGProposer_delegated,UGResponder_delegated,TGSender_delegated,TGReceiver_delegated,PD_delegated,SH_delegated,C_delegated
multi_game_llm_fvk2c__1083,1083,1083,TRU,"{'UGProposer_delegated': None, 'UGResponder_delegated': None, 'TGSender_delegated': None, 'TGReceiver_delegated': None, 'PD_delegated': None, 'SH_delegated': None, 'C_delegated': None, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'NO', 'TGReceiver_decision': 0, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Mercury'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'NO', 'TGReceiver_decision': 0, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'NO', 'TGReceiver_decision': 0, 'PD_decision': 'B', 'SH_decision': 'Y', 'C_decision': 'Mars'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TRU,TransparentRandom,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,,,,,,,
multi_game_llm_fvk2c__1121,1121,1121,TRU,"{'UGProposer_delegated': None, 'UGResponder_delegated': None, 'TGSender_delegated': None, 'TGReceiver_delegated': None, 'PD_delegated': None, 'SH_delegated': None, 'C_delegated': None, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 5, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 5, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 5, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TRU,TransparentRandom,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,,,,,,,
multi_game_llm_fvk2c__1194,1194,1194,TRU,"{'UGProposer_delegated': None, 'UGResponder_delegated': None, 'TGSender_delegated': None, 'TGReceiver_delegated': None, 'PD_delegated': None, 'SH_delegated': None, 'C_delegated': None, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'NO', 'TGReceiver_decision': 3, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TRU,TransparentRandom,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,,,,,,,
multi_game_llm_fvk2c__1229,1229,1229,TRU,"{'UGProposer_delegated': None, 'UGResponder_delegated': None, 'TGSender_delegated': None, 'TGReceiver_delegated': None, 'PD_delegated': None, 'SH_delegated': None, 'C_delegated': None, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'NO', 'TGReceiver_decision': 0, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'NO', 'TGReceiver_decision': 0, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'NO', 'TGReceiver_decision': 0, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TRU,TransparentRandom,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,,,,,,,
multi_game_llm_fvk2c__1237,1237,1237,TRU,"{'UGProposer_delegated': None, 'UGResponder_delegated': None, 'TGSender_delegated': None, 'TGReceiver_delegated': None, 'PD_delegated': None, 'SH_delegated': None, 'C_delegated': None, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 2, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 10, 'TGSender_decision': 'YES', 'TGReceiver_decision': 1, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 3, 'UGResponder_decision': 10, 'TGSender_decision': 'YES', 'TGReceiver_decision': 0, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Mars'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TRU,TransparentRandom,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,,,,,,,
multi_game_llm_fvk2c__1377,1377,1377,TRU,"{'UGProposer_delegated': None, 'UGResponder_delegated': None, 'TGSender_delegated': None, 'TGReceiver_delegated': None, 'PD_delegated': None, 'SH_delegated': None, 'C_delegated': None, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 3, 'TGSender_decision': 'YES', 'TGReceiver_decision': 2, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 3, 'TGSender_decision': 'YES', 'TGReceiver_decision': 2, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 2, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TRU,TransparentRandom,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,,,,,,,
multi_game_llm_fvk2c__1390,1390,1390,TRU,"{'UGProposer_delegated': None, 'UGResponder_delegated': None, 'TGSender_delegated': None, 'TGReceiver_delegated': None, 'PD_delegated': None, 'SH_delegated': None, 'C_delegated': None, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 3, 'UGResponder_decision': 3, 'TGSender_decision': 'NO', 'TGReceiver_decision': 3, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 3, 'UGResponder_decision': 3, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Mercury'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 3, 'UGResponder_decision': 4, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Mars'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TRU,TransparentRandom,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,,,,,,,
multi_game_llm_fvk2c__1407,1407,1407,TRU,"{'UGProposer_delegated': None, 'UGResponder_delegated': None, 'TGSender_delegated': None, 'TGReceiver_delegated': None, 'PD_delegated': None, 'SH_delegated': None, 'C_delegated': None, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 4, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 4, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'NO', 'TGReceiver_decision': 4, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Earth'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TRU,TransparentRandom,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,,,,,,,
multi_game_llm_fvk2c__1494,1494,1494,TRU,"{'UGProposer_delegated': None, 'UGResponder_delegated': None, 'TGSender_delegated': None, 'TGReceiver_delegated': None, 'PD_delegated': None, 'SH_delegated': None, 'C_delegated': None, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Mercury'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Mercury'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Mercury'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TRU,TransparentRandom,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,,,,,,,
multi_game_llm_fvk2c__1541,1541,1541,TRU,"{'UGProposer_delegated': None, 'UGResponder_delegated': None, 'TGSender_delegated': None, 'TGReceiver_delegated': None, 'PD_delegated': None, 'SH_delegated': None, 'C_delegated': None, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 1, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 1, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 1, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Earth'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TRU,TransparentRandom,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,,,,,,,
multi_game_llm_fvk2c__1557,1557,1557,TRU,"{'UGProposer_delegated': None, 'UGResponder_delegated': None, 'TGSender_delegated': None, 'TGReceiver_delegated': None, 'PD_delegated': None, 'SH_delegated': None, 'C_delegated': None, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 1, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 9, 'UGResponder_decision': 1, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Mars'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 9, 'UGResponder_decision': 1, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TRU,TransparentRandom,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,,,,,,,
multi_game_llm_fvk2c__1594,1594,1594,TRU,"{'UGProposer_delegated': None, 'UGResponder_delegated': None, 'TGSender_delegated': None, 'TGReceiver_delegated': None, 'PD_delegated': None, 'SH_delegated': None, 'C_delegated': None, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'A', 'SH_decision': 'Y', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'B', 'SH_decision': 'Y', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'B', 'SH_decision': 'Y', 'C_decision': 'Earth'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TRU,TransparentRandom,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,,,,,,,
multi_game_llm_fvk2c__1596,1596,1596,TRU,"{'UGProposer_delegated': None, 'UGResponder_delegated': None, 'TGSender_delegated': None, 'TGReceiver_delegated': None, 'PD_delegated': None, 'SH_delegated': None, 'C_delegated': None, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 3, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 3, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'B', 'SH_decision': 'Y', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 1, 'UGResponder_decision': 5, 'TGSender_decision': 'NO', 'TGReceiver_decision': 1, 'PD_decision': 'B', 'SH_decision': 'Y', 'C_decision': 'Earth'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TRU,TransparentRandom,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,,,,,,,
multi_game_llm_fvk2c__1618,1618,1618,TRU,"{'UGProposer_delegated': None, 'UGResponder_delegated': None, 'TGSender_delegated': None, 'TGReceiver_delegated': None, 'PD_delegated': None, 'SH_delegated': None, 'C_delegated': None, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 4, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Venus'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Mars'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TRU,TransparentRandom,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,,,,,,,
multi_game_llm_fvk2c__1743,1743,1743,TRU,"{'UGProposer_delegated': None, 'UGResponder_delegated': None, 'TGSender_delegated': None, 'TGReceiver_delegated': None, 'PD_delegated': None, 'SH_delegated': None, 'C_delegated': None, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 1, 'TGSender_decision': 'YES', 'TGReceiver_decision': 2, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 1, 'TGSender_decision': 'YES', 'TGReceiver_decision': 2, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 1, 'TGSender_decision': 'YES', 'TGReceiver_decision': 2, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TRU,TransparentRandom,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,,,,,,,
multi_game_llm_fvk2c__1828,1828,1828,TRU,"{'UGProposer_delegated': None, 'UGResponder_delegated': None, 'TGSender_delegated': None, 'TGReceiver_delegated': None, 'PD_delegated': None, 'SH_delegated': None, 'C_delegated': None, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 4, 'TGSender_decision': 'NO', 'TGReceiver_decision': 0, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Mercury'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 4, 'TGSender_decision': 'NO', 'TGReceiver_decision': 0, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Mercury'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 4, 'TGSender_decision': 'NO', 'TGReceiver_decision': 0, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Mercury'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TRU,TransparentRandom,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,,,,,,,
